,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
6551,6551,5F-7h8DF5k0,UCEL8xMSl5htaqPIACm8yNUQ,"Olvidaste mencionar a los Cadetes de Linares y música de corridos de los 60s y 70s investiga sobre musica norteña y encontrarás aún más influencia, muchos hablaban del narco y mercenarios de la época, ellos son muy importantes en la historia del corrido",olvidast mencionar cadet linar sica corrido investiga musica nort encontrar influencia hablaban narco mercenario poca important historia corrido,[0. 0. 0. ... 0. 0. 0.],-1.0
6552,6552,5F-7h8DF5k0,UCPvGWJAQwpjMcsNjRx5b3vg,AQUI EN COLOMBIA ESCUCHAMOS MUCHO Y DE POR VIDA LA MÚSICA MEXICANA,aqui colombia escuchamo vida sica mexicana,[0. 0. 0. ... 0. 0. 0.],0.0
6553,6553,5F-7h8DF5k0,UCHSDy1cXQbmz8OyJ-gCjenA,"Eres el extranjero que mejor ha imitado un acento de México, sonó a mezclas de varios pero en su mayoría del norte jajaja, muy buena",extranjero mejor imitado acento xico mezcla vario mayor nort jajaja buena,[0. 0. 0. ... 0. 0. 0.],1.0
6554,6554,5F-7h8DF5k0,UCfZ7EQe7XS3LQXcA2fdRFDw,"Pero no es completamente igual a la influencia alemana y checa. La de México es única y diferente, el mestizaje pesa y nos hace únicos.",completament igual influencia alemana checa xico nica diferent mestizaj pesa hace nico,[0. 0. 0. ... 0. 0. 0.],0.0
6555,6555,5F-7h8DF5k0,UCnEjXAPP2uPTR-3cC4sSg_A,"Soy de Culiacán el corazon del narco corrido y soy de las pocas personas en mi ciudad que no les gusta el genero por que no solo es escuchar musica si no hay una cultura enorme alrededor de ello donde se alaban a personas que no solo son delincuentes si no unos tiranos, es como si se escribieran canciones alabando las guerras, masacres o actos que son reprobables. Recuentemente estos amigos han secuestrado la ciudad y ni asi se ha hecho conciencia",culiac corazon narco corrido poca persona ciudad gusta genero solo escuchar musica cultura enorm alrededor ello alaban persona solo delincuent tirano escribieran cancion alabando guerra masacr acto reprob recuentement amigo secuestrado ciudad hecho conciencia,[0. 0. 0. ... 0. 0. 0.],-1.0
6556,6556,5F-7h8DF5k0,UCGFOXha-f5zXiVCDpgtTjaA,"Los corridos tumbados son basura, y me avergüenza que nos identifiquen con esos berridos cuando tenemos cantautores de renombre y además el mariachi eso si es orgullosamente mexicano",corrido tumbado basura averg enza identifiquen berrido cantautor renombr adem mariachi orgullosament mexicano,[0. 0. 0. ... 0. 0. 0.],-1.0
6557,6557,5F-7h8DF5k0,UC1WQQr5OmkQuZ2PKsTX04Zw,Perruuuuuuuuuuu …. Si hiciste tu tarea … eso es lo chingon de tu canal ♥️ eres una verdolaga cabron …😊🫠,perruuuuuuuuuuu hicist tarea chingon canal verdolaga cabron,[0. 0. 0. ... 0. 0. 0.],1.0
6558,6558,5F-7h8DF5k0,UCWNx8rO_5nMdwAW_EorEDSg,Nah… los corridos de actividades “ilícitas” con acordeón comenzó en los 1930s y 1940s en los estados de Tamaulipas sur de Texas y Coahuila con grupos como Carlos y José (1940) etc.,corrido actividad cita acord comenz tamaulipa texa coahuila grupo carlo,[0. 0. 0. ... 0. 0. 0.],0.0
6559,6559,5F-7h8DF5k0,UCtrpN59LVDW1t2M4vFARu6w,Seguiremos viendo y escuchando pendejadas,seguiremo viendo escuchando pendejada,[0. 0. 0. ... 0. 0. 0.],0.0
6560,6560,5F-7h8DF5k0,UCDZUWAcW3NWJyk_YaPPjBLg,Habla de los tigres del norte 😁🔥🔥🔥,habla tigr nort,[0. 0. 0. ... 0. 0. 0.],0.0
6561,6561,5F-7h8DF5k0,UCU2GZvY1uYfZFMCAALMPsbg,Gracias por no poner esa música,gracia poner sica,[0. 0. 0. ... 0. 0. 0.],0.0
6562,6562,5F-7h8DF5k0,UCHDHheiZF4UrWlxtJl92C6g,"Y se te olvido un punto muy importante, que se pueden bailar muy bien y nos encanta bailarlos",olvido punto important pueden bailar bien encanta bailarlo,[0. 0. 0. ... 0. 0. 0.],1.0
6563,6563,5F-7h8DF5k0,UCGYvWuin5vZcgGQeKSqLD2g,Chido men jajajajaj viva MEXICO,chido jajajajaj viva mexico,[0. 0. 0. ... 0. 0. 0.],1.0
6564,6564,5F-7h8DF5k0,UCLBmMisYZVehwaLYRqBC0ww,Chombo y como grabo bizarap con peso pluma? Hubo músicos?,chombo grabo bizarap peso pluma sico,[0. 0. 0. ... 0. 0. 0.],0.0
6565,6565,5F-7h8DF5k0,UCw1vMcuJK4f9sLwHu-8ONTw,México tiene música muy buena pero la nueva generación vinieron a ponernos en venguenza,xico sica buena nueva generaci vinieron ponerno venguenza,[0. 0. 0. ... 0. 0. 0.],0.0
6566,6566,5F-7h8DF5k0,UChoi1HwTbtl0kIfxJyd4uqQ,Qué playa es la del final,playa final,[0. 0. 0. ... 0. 0. 0.],0.0
6567,6567,5F-7h8DF5k0,UCYsFa9JFp1ef4taL2WDPp5A,En pocas palabras estimado chombo mexico es la verga,poca palabra estimado chombo mexico verga,[0. 0. 0. ... 0. 0. 0.],-1.0
6568,6568,5F-7h8DF5k0,UC96MDZ1C0trEqS7-c5q4NzQ,"Desde lo que yo he visto y desde mi punto de vista, desde que se originaron los corridos tumbados, mucha gente se opone a ellos por la siguientes razones:
1. La lirica de las canciones
2. Por muchos años se escucharon corridos tradicionales, como cadetes de linares, MyM, invasores, etc, etc. Y al entrar este subgenero fue un cambio muy drástico en el tipo de musica.
3. La actitud de los interpetes, como por ejemplo Natanael que en un principio fue muy criticado por una actitud prepotente.
4. La voz, antes se acostumbraba que los cantantes tuvieran un muy buen tono de voz, ejemplo Vicente fernandez, Juan gabriel, etc, etc. Y ahora no se necesita tanto, hay algunos vídeos donde cantantes de corridos tumbados interpretan canciones y corridos clasicos, y si se afinan, pero tienen un timbre de voz muy diferente a los cantantes de antes, y por eso son criticados.
5. No son buen ejemplo para las nuevas generaciones, aunque los mismos cantantes de corridos tumbados han dicho que su música no es para niños, muchos padres de familia se quejan ya que es inevitable que sus hijos escuchen ese tipo de canciones, con liricias acerca de cosas sexuales o actividades ilicitas.",visto punto vista originaron corrido tumbado mucha gent opon siguient razon lirica cancion escucharon corrido tradicional cadet linar invasor entrar subgenero cambio stico tipo musica actitud interpet ejemplo natanael principio criticado actitud prepotent acostumbraba cantant buen tono ejemplo vicent fernandez juan gabriel ahora necesita deo cantant corrido tumbado interpretan cancion corrido clasico afinan timbr diferent cantant criticado buen ejemplo nueva generacion aunqu mismo cantant corrido tumbado dicho sica padr familia quejan inevit hijo escuchen tipo cancion liricia acerca cosa sexual actividad ilicita,[0. 0. 0. ... 0. 0. 0.],0.0
6569,6569,5F-7h8DF5k0,UCyVf_26pJV2Z8nMZTDJYYqw,"Cierto Chombo, los sonidos virtuales no pueden imitar una guitarra. Mi abuelo le escribió canciones a Antonio Aguilar y para que la voz rimara con la guitarra el intérprete tenía que casi llorar para igualar el acordé. Otro caso fue cuando Paquita la del barrio igual imitó un tema de mi abuelo se le dificultó tanto acoplarse al acordé de la guitarra que tuvo que méterle frases habladas a los cortos por qué no le alcanzaba la voz. La guitarra mexicana a nivel planeta nadie puede igualarla. Igual mi abuelo escribió notas que nisoquiera el trio de ""los dandys"" pudo interpretar pues las pausas eran difíciles cualquier mexicano con estilo puede hacerse famoso a nivel planeta si toca una guitarra",cierto chombo sonido virtual pueden imitar guitarra abuelo escribi cancion antonio aguilar rimara guitarra rprete casi llorar igualar acord caso paquita barrio igual imit tema abuelo dificult acoplars acord guitarra terl frase hablada corto alcanzaba guitarra mexicana nivel planeta nadi pued igualarla igual abuelo escribi nota nisoquiera trio dandi pudo interpretar pue pausa cile cualquier mexicano estilo pued hacers famoso nivel planeta toca guitarra,[0. 0. 0. ... 0. 0. 0.],0.0
6570,6570,LDXk6csAH5Y,UCdtAIPW4Nn-WAlHk__oRALg,No teneis verguenza.,tenei verguenza,[0. 0. 0. ... 0. 0. 0.],-1.0
6571,6571,LDXk6csAH5Y,UCNqIYg8CQYTdoTCIngNRNOw,"Cómo de costumbre, un resumen de noticias parcializado con el actual gobierno de España, omiten noticias importantes cómo los incendios terribles en el amazonas y la miseria y problemas humanitarios en Cuba, Yemen y otros países.",costumbr resumen noticia parcializado actual gobierno espa omiten noticia important incendio terribl amazona miseria problema humanitario cuba yemen,[0. 0. 0. ... 0. 0. 0.],-1.0
6572,6572,LDXk6csAH5Y,UCNqIYg8CQYTdoTCIngNRNOw,"Por qué este gobierno de Izquierdas habla mucho de Feminismo y luego libera violadores? Por qué Pedro Sánchez apoya a regímenes que humillan a mujers y no reconocen los derechos de las mujeres? Países árabes, musulmánes y terroristas cómo Gaza, Marruecos, Irán?! Doble moral de un Presidente que No tiene ni moral, ni honor, ni palabra creíble!!",gobierno izquierda habla feminismo luego libera violador pedro nchez apoya mene humillan mujer reconocen derecho mujer rabe musulm terrorista gaza marrueco dobl moral president moral honor palabra,[0. 0. 0. ... 0. 0. 0.],-1.0
6573,6573,LDXk6csAH5Y,UCgbb1f8GgYPtIEQlpPAt9ow,El pueblo español tiene al payaso que se merece como presidente. Fue a Israel a buscar protagonismo y regresó aporreado y revolcado por charlatan y oportunista. Así es la política española. De ese descaro y cinismo.,pueblo espa payaso merec president israel buscar protagonismo regr aporreado revolcado charlatan oportunista tica espa descaro cinismo,[0. 0. 0. ... 0. 0. 0.],-1.0
6574,6574,LDXk6csAH5Y,UCn71z-WULeIW3lxXF_qmElQ,Sanchez lame culos vendido,sanchez lame culo vendido,[0. 0. 0. ... 0. 0. 0.],-1.0
6575,6575,LDXk6csAH5Y,UCaLc3-GRp5xRZpc_AS4qdaw,👍👍,,[0. 0. 0. ... 0. 0. 0.],
6576,6576,LDXk6csAH5Y,UCaLc3-GRp5xRZpc_AS4qdaw,👍,,[0. 0. 0. ... 0. 0. 0.],
6577,6577,LDXk6csAH5Y,UChjBWRLwKELBWSIuD_6xE1A,Bravo sanchez,bravo sanchez,[0. 0. 0. ... 0. 0. 0.],0.0
6578,6578,LDXk6csAH5Y,UC6syRiv3uxLILowBvETEuXw,8 de los miembros del Consejo del Poder Judicial... Rastreros parcializados,miembro consejo poder judici rastrero parcializado,[0. 0. 0. ... 0. 0. 0.],-1.0
6579,6579,LDXk6csAH5Y,UC2uaReTQaJwfTmIuGuTTvNA,"ITALIA,, Holanda,, Francia,,, Gobiernos, de centro, derecha,, en,, Europa,,,, gracias saludos cordiales",italia holanda francia gobierno centro derecha europa gracia saludo cordial,[0. 0. 0. ... 0. 0. 0.],1.0
6580,6580,LDXk6csAH5Y,UCleVgBJmcSxDP574EQASRjw,Veo el programa d la uno hay una periodista   una tal Ana q habla como si ella tuviera la verdad absoluta d todo la verdad se ve q clase d periodista es,programa periodista habla verdad absoluta verdad clase periodista,[0. 0. 0. ... 0. 0. 0.],1.0
6581,6581,LDXk6csAH5Y,UCE_wvYxV-Lmpmb1Qo54LFPA,Team Helado Kiwi -----> Laike,team helado kiwi laik,[0. 0. 0. ... 0. 0. 0.],0.0
6582,6582,LDXk6csAH5Y,UCd55vnJ8acUUINqDa4Glqaw,"""Si se humillare mi pueblo, sobre el cual mi nombre es invocado, y oraren, y buscaren mi rostro, y se convirtieren de sus malos caminos; entonces yo oiré desde los cielos, y perdonaré sus pecados, y sanaré su tierra."" 

Dile a Jesús en voz alta: Jesús, confieso que soy pecador. Yo creo que tú eres el hijo de Dios y que tú derramaste tu preciosa sangre en la cruz por mí. Perdona mis pecados. Limpia mi corazón de toda iniquidad. Te doy gracias por salvarme ahora. Amén. 

Lee la Biblia y ora a diario. Congrégate cada semana en una iglesia que predique la Palabra de Dios.
Cristo viene pronto!
Kllñ",humillar pueblo nombr invocado oraren buscaren rostro convirtieren malo camino entonc cielo perdonar pecado sanar tierra dile alta confieso pecador creo hijo dio derramast preciosa sangr cruz perdona pecado limpia coraz toda iniquidad gracia salvarm ahora biblia diario congr gate cada semana iglesia prediqu palabra dio cristo vien pronto,[0. 0. 0. ... 0. 0. 0.],0.0
6583,6583,LDXk6csAH5Y,UCppI2Eh4lESZN_stRJ1fOGA,Excelente información y gracias un excelente siempre excelente noticiero Felicidades excelente canal lo máximo Dios les bendiga siempre Saludos desde Quito Ecuador Mil gracias por informarnos siempre,excelent informaci gracia excelent siempr excelent noticiero felicidad excelent canal ximo dio bendiga siempr saludo quito ecuador gracia informarno siempr,[0. 0. 0. ... 0. 0. 0.],1.0
6584,6584,LDXk6csAH5Y,UCaLc3-GRp5xRZpc_AS4qdaw,❤,,[0. 0. 0. ... 0. 0. 0.],
6585,6585,LDXk6csAH5Y,UC9fmVZLFbPFXeRxQHZPEH7Q,"El revés, lo absurdo de la perversión al mundo.
Cristo vino y no mató a nadie, hizo buenas obras. Antes dice: el que mata, mata y come. Mata su propio cuerpo.
Con la vara que mides serás medido.
El mal que no deses para ti, no se lo hagas a nadie.
Encambii los sacerdotes, fariseos, saduceos, ancianos y gobernantes. Lo estigmatizaron de demonio, falso profeta. Porque destruyó la idolatría del templo. Porque las religiones sus pastores son nombrados por el mundo y no por Dios. Han matado los profeta de Dios y hoy se repite. Y cristo  los declara los viñadores  malvados.
Hoy tenemos el mismo espejo. Que entre más asesinos, saqueadores, etc. Por defender políticas  de  estado. Los exaltan y los declaran  personas honorables, muy buenas en la paz mundial.
Dios me dijo en sueños : si matan La se gente se  levantaría protestando los  pueblos y que era como matar las ratas, que entre más maten en un corto tiempo más aparecen. La venganza solo es de Dios. El nos hizo y da vida  y destruye castiga al malvado. Pero el hombre hace la venganza por eso las guerras no terminan y escrito está : como hiciste te harán.
Las plagas tienen que existir para los que violan los mandamientos de Dios.pero siguen los gobiernos haciendo siempre lo contrario a Dios. Aunque ven resultados efímeros. Hoy Colombia está peor y el mundo lo mismo. Haciendo cada día más enemigos para la destrucción.
Los judíos dicen: que son los verdaderos hijos de Dios y que la tierra es toda para ellos sea como sea.
Todos están equivocados por todo guel qué viole los mandamientos sea gentil o judío serán desechado por Dios y guita dos de su presencia y van aL cautiverio y allí se unen  alas  creencias del malvado que los dominó. Porque todo rey vencedor quiere implantar sus costumbres idolatrias.
Dicen los judíos que cristo fue una persona más del mundo, un demonio,mentiroso. Así los que mandan se los metieron en la cabeza y creyeron el la mentira porque no son hijos de Dios.
Qué no creen porque cristo viene a desunir diciendo. El que no deja Asus pares hermanos hijos por seguirme no es digno de mi. ¿A caso lo dijo solo cristo?. Lo dijo miqueas. Lo vemos en la antigüedad y hoy también se cumple.
Daniel : fue el único que en el cautiverio no cambió al Dios vivo por adorar estatuas y hasta destruyó el dios molov ( caimán que adoraban los babilonicos) y por eso fue atribulado, perseguido y hasta lo tiraron  los leones.",absurdo perversi mundo cristo vino nadi hizo buena obra dice mata mata come mata propio cuerpo vara mide medido dese haga nadi encambii sacerdot fariseo saduceo anciano gobernant estigmatizaron demonio falso profeta destruy idolatr templo religion pastor nombrado mundo dio matado profeta dio repit cristo declara ador malvado mismo espejo asesino saqueador defend tica exaltan declaran persona honor buena mundial dio dijo matan gent levantar protestando pueblo matar rata maten corto tiempo aparecen venganza solo dio hizo vida destruy castiga malvado hombr hace venganza guerra terminan escrito hicist plaga existir violan mandamiento dio siguen gobierno haciendo siempr contrario dio aunqu resultado mero colombia peor mundo mismo haciendo cada enemigo destrucci dicen verdadero hijo dio tierra toda equivocado guel viol mandamiento gentil desechado dio guita presencia cautiverio unen ala creencia malvado domin vencedor quier implantar costumbr idolatria dicen cristo persona mundo demonio mentiroso mandan metieron cabeza creyeron mentira hijo dio creen cristo vien desunir diciendo deja asu pare hermano hijo seguirm digno caso dijo solo cristo dijo miquea vemo antig edad tambi cumpl daniel nico cautiverio cambi dio vivo adorar estatua destruy dio molov caim adoraban babilonico atribulado perseguido tiraron leon,[0. 0. 0. ... 0. 0. 0.],-1.0
6586,6586,LDXk6csAH5Y,UCp9iO6QPaoEMFs3LpSm8XbA,"PSOE.....................Rip
Constitución.........Rip
Democracia..........Rip
España..................Rip
MONARCOTERRORISMO   !! España innova!! Roba democráticamente 🥀🥀",psoe constituci democracia espa monarcoterrorismo espa innova roba democr ticament,[0. 0. 0. ... 0. 0. 0.],-1.0
6587,6587,LDXk6csAH5Y,UC5rRj4V0OeNuTZOYeGG-BAA,"TENEMOS QUE RESPALDAR A SÁNCHEZ, LOS PAÍSES NO SON PARA SIEMPRE, INDEPENDENTISTAS HAY POR TODO EL MUNDO...",respaldar nchez siempr independentista mundo,[0. 0. 0. ... 0. 0. 0.],0.0
6588,6588,LDXk6csAH5Y,UCwTiKeKMBHN1x6HL7Lh5TyQ,"No está bien cada vez está más desequilibrado ,Sanches no  tiene familia  ,mentiroso",bien cada desequilibrado sanch familia mentiroso,[0. 0. 0. ... 0. 0. 0.],-1.0
6589,6589,LDXk6csAH5Y,UC_TcKl395USTPSGJ3l-BBoQ,El no aplaudir un discurso es anticonstitucional según el. Y no asistir al congreso como hicieron varios partidos por los motivos que todos sabemos. Eso no es anticonstitucional.,aplaudir discurso anticonstitucion asistir congreso hicieron vario partido motivo sabemo anticonstitucion,[0. 0. 0. ... 0. 0. 0.],-1.0
6590,6590,bNe12HB63-U,UClwHqrQmL3YyDnN6jMVoMlw,Como te sientes tu viviendo del cuento a costa de lo españoles viva vox 💚💚🇪🇦👍,sient viviendo cuento costa espa ole viva,[0. 0. 0. ... 0. 0. 0.],0.0
6591,6591,bNe12HB63-U,UCy8gLKfmYw8khdXdDy3yrEg,"Mejores humillaciones de la historia 

Abascal pulveriza en cuestión de segundos a Yolanda Diaz",mejor humillacion historia abasc pulveriza cuesti segundo yolanda diaz,[0. 0. 0. ... 0. 0. 0.],-1.0
6592,6592,bNe12HB63-U,UCzz91f9-6BTDGOFZfCDefWg,Prefiero mil veces uno con un amigo que trafica antes que proteger un violinizador de niños,prefiero vece amigo trafica proteg violinizador,[0. 0. 0. ... 0. 0. 0.],0.0
6593,6593,bNe12HB63-U,UCLausDKU2uutThc4CAjyFdw,"Arriba vox, es lo que España necesita",arriba espa necesita,[0. 0. 0. ... 0. 0. 0.],1.0
6594,6594,bNe12HB63-U,UC7j6q2Wn2lEU9aacyZrjwLw,Cuidadito con la pobre principiante y adamas casi esta amenazando 👺la pobre ingenua no se da cuenta que la están utilizando 🙉🙉🙉,cuidadito pobr principiant adama casi amenazando pobr ingenua cuenta utilizando,[0. 0. 0. ... 0. 0. 0.],0.0
6595,6595,bNe12HB63-U,UC_xzH5-jW85dCYYfL6wKJhg,Tonta,tonta,[0. 0. 0. ... 0. 0. 0.],0.0
6596,6596,bNe12HB63-U,UCsua41wPiSqTJUbzhUQ-Ecw,"Esta mujer no tiene vergüenza ni nada bueno.En nefasta para España, Ella si que tiene relaciones con delincuentes fugados fuera,para no ser juzgados por sus delitos",mujer verg enza bueno nefasta espa relacion delincuent fugado juzgado delito,[0. 0. 0. ... 0. 0. 0.],-1.0
6597,6597,bNe12HB63-U,UC9iip_CWnDcCwwvZM3cpTtQ,"Pipasss pippasss pa loros ,buenas baratasssss, pippasss",pipasss pippasss loro buena baratasssss pippasss,[0. 0. 0. ... 0. 0. 0.],0.0
6598,6598,bNe12HB63-U,UC7PossgEIS3he80cVBwihtA,Muy bien Abascal,bien abasc,[0. 0. 0. ... 0. 0. 0.],1.0
6599,6599,bNe12HB63-U,UCERzbIShylbf0S5SH1PqC_g,Que mujerzuela!!,mujerzuela,[0. 0. 0. ... 0. 0. 0.],0.0
6600,6600,bNe12HB63-U,UC8Emkl-zjIPCxvqAveCJvMA,VIVA ESPAÑA  VIVA VOX,viva espa viva,[0. 0. 0. ... 0. 0. 0.],1.0
6601,6601,bNe12HB63-U,UCUQAvJXw20es_166S-3UutA,"Me imagino que más de uno de tus compañeros de gobierno le han pedido a Feijó el teléfono de su amigo.
Aparte de eso tú deberías saber que cuando un narco ve a alguien con un apéndice nasal como el tuyo da la orden de aumentar la producción….",imagino compa ero gobierno pedido feij fono amigo apart deber saber narco alguien ndice nasal orden aumentar producci,[0. 0. 0. ... 0. 0. 0.],0.0
6602,6602,bNe12HB63-U,UCBXNtujP-cWo0jBJpPylnOA,"Que tenia que ser Feijo adivino? tenia la obligación de saber lo que iba hacer aquel señor 15 años despues?
Esta señora no habla mas que para que la escuchen los imbéciles o aquellos que no quieren pensar li mas mínimo y que conste que no pongo la mano en el fueg por nadie, pero ya esta bien de soberbia",tenia feijo adivino tenia obligaci saber hacer aquel despu habla escuchen cile aquello quieren pensar nimo const pongo mano fueg nadi bien soberbia,[0. 0. 0. ... 0. 0. 0.],-1.0
6603,6603,bNe12HB63-U,UCJYCg7-_uTT-MepYq-r78pA,😂 estaba negociando los precios de todo lo que consumis que en todos los casos de corrupcion del psoe hay farlopa,negociando precio consumi caso corrupcion psoe farlopa,[0. 0. 0. ... 0. 0. 0.],0.0
6604,6604,bNe12HB63-U,UCZ_tFL8eB7rqfdMzLDL8rRw,"Una persona q en Galicia fue anulada como política por no votarlle  nadie y el señor FEIJOO PRESIDENTE d Galicia con mayorías y respetado por los gallego 
No escupe basura, cada una s retrata dolita",persona galicia anulada tica votarl nadi feijoo president galicia mayor respetado gallego escup basura cada retrata dolita,[0. 0. 0. ... 0. 0. 0.],-1.0
6605,6605,bNe12HB63-U,UCoArLkEN5t1RwU225qSDsPQ,Y usted a quién fue a  ver señora  ya que habla del pasado  tenga vergüenza,ust habla pasado verg enza,[0. 0. 0. ... 0. 0. 0.],-1.0
6606,6606,bNe12HB63-U,UCoArLkEN5t1RwU225qSDsPQ,Seriedad debería tener usted sra. Y lo dejo aquí,seriedad deber tener ust dejo,[0. 0. 0. ... 0. 0. 0.],-1.0
6607,6607,bNe12HB63-U,UCVo4pI2gjbCLIq17F-pOG1g,😂😂😂está se pasa lo que dice abascal por el arco del triunfo no le importa una mierda lo que diga abascal,pasa dice abasc arco triunfo importa mierda diga abasc,[0. 0. 0. ... 0. 0. 0.],-1.0
6608,6608,bNe12HB63-U,UCB3_lxKXPCXoMBwdQIjH9bw,"Qué ASCOOOOO de mujer, bravoooooooo Santiago 👏👏🇪🇦👏👏👏👏",ascooooo mujer bravoooooooo santiago,[0. 0. 0. ... 0. 0. 0.],-1.0
6609,6609,bNe12HB63-U,UC4mYozeOOljG9pKP_Rh0DyQ,Y como se sienten los progres despilfarrando el dinero de todos y haciendo leyes absurdas y q ademas permiten q miles de violadores salgan a la calle y vean reducidas sus penas,sienten progr despilfarrando dinero haciendo ley absurda adema permiten mile violador salgan call vean reducida pena,[0. 0. 0. ... 0. 0. 0.],-1.0
6610,6610,nYsBrbddKE0,UC_muEj-4frqJ_ryrDPfWCHA,Nueva York necesita una limpieza urgentemente 😢,nueva york necesita limpieza urgentement,[0. 0. 0. ... 0. 0. 0.],0.0
6611,6611,nYsBrbddKE0,UC0C9DyYW0-LG5olB-B-l8jw,Muchos parla puñaos pero no hacen nada,parla hacen,[0. 0. 0. ... 0. 0. 0.],0.0
6612,6612,nYsBrbddKE0,UCWCpqQob-H5a7fi9UVRaubw,Brutal que se permitan todas estas regulaciones por parte del Estado,brutal permitan toda regulacion part,[0. 0. 0. ... 0. 0. 0.],-1.0
6613,6613,nYsBrbddKE0,UCRs8xe-j5nMVP0IYnquM37w,Lean el libro del hombre del big00tito austriaco entenderan todo ajajajjaja,lean libro hombr tito austriaco entenderan ajajajjaja,[0. 0. 0. ... 0. 0. 0.],0.0
6614,6614,nYsBrbddKE0,UCe5eqAM9N-cvnsYULyTpLaA,"tengo una amiga sueca que ya no puede pasear por la calle sola cuando va a su tierra a visistar a su madre y hermana, viva europa, es pa flipar lo que está pasando",amiga sueca pued pasear call sola tierra visistar madr hermana viva europa flipar pasando,[0. 0. 0. ... 0. 0. 0.],0.0
6615,6615,nYsBrbddKE0,UCe5eqAM9N-cvnsYULyTpLaA,"hay un minimo robado que no es considerado delito, y han aprobado una ley en EEUU que impide que un dependiente no es nadie para detener a una persona, asi que eso ya es la guinda, la impunidad para robar",minimo robado considerado delito aprobado eeuu impid dependient nadi deten persona guinda impunidad robar,[0. 0. 0. ... 0. 0. 0.],-1.0
6616,6616,nYsBrbddKE0,UCe5eqAM9N-cvnsYULyTpLaA,"De todas maneras de los americanos te lo puedes esperar todo, sus valores nada tienen que ver con los europeos, y europa tambien está condenada con su politica de puertas abiertas y el buenismos para desintegrar el pensamiento europeo en beneficio de los que llegan con pensamientos arcaicos, por eso a veces pienso que la democracia está sobrevalorada y el auge de la extrema derecha es lo que viene, esto es tal cual, tiempo al tiempo.",toda manera americano pued esperar valor europeo europa tambien condenada politica puerta abierta buenismo desintegrar pensamiento europeo beneficio llegan pensamiento arcaico vece pienso democracia sobrevalorada aug extrema derecha vien tiempo tiempo,[0. 0. 0. ... 0. 0. 0.],-1.0
6617,6617,nYsBrbddKE0,UCD5ay8WZBNjz9fkauWdpWiw,"Saludos. A buen entendedor, con poca palabras basta. Quizá yo no lo vea, pero en muy pocos años, lo que no consiguieron entre los años 800 al 1500, que era la islamización de Europa, como digo, lo van a conseguir, de forma lenta pero sin pausa, por ese buenísimo mal entendido que tenemos en este continente. Y más, con esta clase política, de muchas palabras y pocos hechos. Y el ejemplo más claro y contundente, Suecia, donde la población foránea, que si no es superior a la propia, poco le falta o ya la ha superado. Ahí están las consecuencias, el país más seguro de Europa, con el ejercito en la calles. No hay más que añadir. Luego seré un racista, de momento no lo soy, pero si esto sigue así, seguramente lo sea.♿♿♿",saludo buen entendedor poca palabra basta quiz poco consiguieron islamizaci europa digo conseguir forma lenta pausa buen simo entendido continent clase tica mucha palabra poco hecho ejemplo claro contundent suecia poblaci superior propia falta superado consecuencia seguro europa ejercito call adir luego racista momento sigu segurament,[0. 0. 0. ... 0. 0. 0.],-1.0
6618,6618,nYsBrbddKE0,UCe5eqAM9N-cvnsYULyTpLaA,"Pero eso ha pasado en la red desde hace años, desde el momento que digas que no te gusta una cosa, te  llaman hate y así nos va con una gente famosa que no merece serlo, mediocres o mentirosos, con el autotune, o influencer de nada, gentuza que triunfa en todos los medios de comunicación, y la gente que vale ninguneada por todo el sistema, luego el que se ria o se asombre de tanta mediocridad es atacado y le insultan usando una palabra inglesa, Hate, y mas me descojono de la realidad en la que estamos viviendo, en cuanto a la politica, hay que entender que los herederos de los golpistas no entienden de la democracia ni respetan las urnas, hay una cultura de no saber perder. 
En cuanto a los delitos, la justicia es complice de todos estos ladrones de menos de 300 dolares/euros, asi que poco mas que decir, el sistema ayuda a la gentuza , a los mediocres, y a lo peor de la sociedad. Si todos robaramos menos de 300 euros verías tu que revisaban las leyes
Para mi nada de lo que está pasando es nuevo, es lo que hemos cultivado. Es el mundo de la mediocridad elevado a su máximo exponente",pasado hace momento diga gusta cosa llaman hate gent famosa merec serlo mediocr mentiroso autotun influenc gentuza triunfa medio comunicaci gent vale ninguneada sistema luego asombr tanta mediocridad atacado insultan usando palabra inglesa hate descojono realidad viviendo cuanto politica entend heredero golpista entienden democracia respetan urna cultura saber perder cuanto delito justicia complic ladron meno dolar euro decir sistema ayuda gentuza mediocr peor sociedad robaramo meno euro revisaban ley pasando nuevo cultivado mundo mediocridad elevado ximo exponent,[0. 0. 0. ... 0. 0. 0.],-1.0
