,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,aggresive,targeted
3897,9869,amnbRkj91-E,UCD1xo_-V2hCXMNWRaIDZndQ,"Si lo entendemos ,estamos en un contenedor de basura de ideas por la clase política dirigente.",[0. 0. 0. ... 0. 0. 0.],entendemo contenedor basura idea clase tica dirigent,-1.0,0.027234958484768867,0.02061648666858673,0.010844479314982891
3898,9870,amnbRkj91-E,UCaliA-6FemvOT5X-QgkBiCA,"Es lo más repugnante que hay en España 🇪🇸 y en Europa, piratas y corsarios",[0. 0. 0. ... 0. 0. 0.],repugnant espa europa pirata corsario,-1.0,0.07267328351736069,0.08414722979068756,0.042233504354953766
3899,9871,amnbRkj91-E,UCCjCh-yxbWDYFS8imImK-yg,"Como quieres que entiendan a un traidor   no puedo darte más explicaciones insensato, como decía mi Madre , nunca entenderá el charco lo que es la profundidad,  y por supuesto el charco es Ud  mejor dicho un lodazal.  2:20",[0. 0. 0. ... 0. 0. 0.],quier entiendan traidor puedo dart explicacion insensato madr nunca entend charco profundidad supuesto charco mejor dicho lodaz,-1.0,0.012216496281325817,0.015606444329023361,0.010575237683951855
3900,9873,amnbRkj91-E,UCpMkXBHi6HwpFWUT2RuI36A,"Vamos a ver, medio plazo!
Cataluña está hecha una mierda, por culpa del independentismo",[0. 0. 0. ... 0. 0. 0.],vamo medio plazo catalu hecha mierda culpa independentismo,-1.0,0.05084593594074249,0.02998349629342556,0.009639322757720947
3901,9874,amnbRkj91-E,UChdLLqhasCJzenAqZz-GYwQ,"Para lo único que son más buenos los políticos de izquierdas modernos, es para defender lo indefendible, y para crear más pobres que sean sus esclavos de ayudas socialistas..",[0. 0. 0. ... 0. 0. 0.],nico bueno tico izquierda moderno defend indefend crear pobr esclavo ayuda socialista,-1.0,0.29278185963630676,0.15820138156414032,0.024028049781918526
3902,9875,amnbRkj91-E,UCHPOtci2GjaNiqllR_K-QXw,tengo la misma opinion de esto que con los pederastas: me ATERRARIA entenderlos porque querría decir que soy como ellos.,[0. 0. 0. ... 0. 0. 0.],misma opinion pederasta aterraria entenderlo querr decir,-1.0,0.14688950777053833,0.07095497846603394,0.03701304271817207
3903,9878,amnbRkj91-E,UC_RMNf9AZObi7CMUoPsuYww,"La Nación no ""entiende"" la psicopatía y la alta traición, qué sorpresa. Dad las gracias a la partitocracia del régimen del 78.",[0. 0. 0. ... 0. 0. 0.],naci entiend psicopat alta traici sorpresa gracia partitocracia gimen,-1.0,0.012560228817164898,0.011087683029472828,0.010659775696694851
3904,9879,amnbRkj91-E,UCM4-eXXTDSPf3MtZAfei9OA,"Mencionen un solo país que el socialcomunismo no destruya,,???,, uno solo,?????",[0. 0. 0. ... 0. 0. 0.],mencionen solo socialcomunismo destruya solo,-1.0,0.2994315028190613,0.08485698699951172,0.009242316707968712
3905,9880,amnbRkj91-E,UCM4-eXXTDSPf3MtZAfei9OA,"En el PP lo que queda son cobardes,🇺🇲🥷🇵🇷",[0. 0. 0. ... 0. 0. 0.],queda cobard,-1.0,0.10854914039373398,0.07949432730674744,0.02194778434932232
3906,9883,amnbRkj91-E,UCM4-eXXTDSPf3MtZAfei9OA,"De los 67 millones de españoles,,nadie puede eliminar a este traidor,🇺🇲🥷🇵🇷",[0. 0. 0. ... 0. 0. 0.],millon espa ole nadi pued eliminar traidor,-1.0,0.09303774684667587,0.0680757611989975,0.03156531602144241
3907,9884,amnbRkj91-E,UCM4-eXXTDSPf3MtZAfei9OA,Sánchez tú estás enfermó.🇺🇲🥷🇵🇷,[0. 0. 0. ... 0. 0. 0.],nchez enferm,-1.0,0.02453184872865677,0.025997577235102654,0.014679502695798874
3908,9885,amnbRkj91-E,UCD6vPETWbr6eC0HYgfZr5zw,Pero vamos a ver si llevan desde Marzo negociando  Santos Cerdán (PSOE) con Puigdemont en Bruselas que 23 de Julio ni niño muerto: este tío miente más que habla y lo peor es que le creeís.,[0. 0. 0. ... 0. 0. 0.],vamo llevan marzo negociando santo cerd psoe puigdemont brusela julio muerto mient habla peor cree,-1.0,0.018456701189279556,0.019063472747802734,0.010092925280332565
3909,9888,zCrAMQwcGVk,UCPxG_SI9ygafR2HYE2UR7hA,Yo sabía que te ibas a indignar,[0. 0. 0. ... 0. 0. 0.],iba indignar,-1.0,0.0561441071331501,0.03793053328990936,0.03330209106206894
3910,9889,zCrAMQwcGVk,UCGiGNruaixO9dA9NfdiUNRA,Contraseña -Napoleon decepción 😱.,[0. 0. 0. ... 0. 0. 0.],contras napoleon decepci,-1.0,0.02849709801375866,0.020475836470723152,0.0242909025400877
3911,9891,zCrAMQwcGVk,UC1_PKGsbvwc4jqU72K9L50g,el mismo Ridiculy Scott reconoce que es un bodrio histórico...,[0. 0. 0. ... 0. 0. 0.],mismo ridiculi scott reconoc bodrio hist rico,-1.0,0.012590982019901276,0.016775254160165787,0.016364609822630882
3912,9892,zCrAMQwcGVk,UC1_PKGsbvwc4jqU72K9L50g,"el verdadero Napoleón también fue decepcionante en su época.. iba de ser la encarnación de la revolución contra el rey de Francia,... y acabó autocoronándose emperador , y el mayor carnicero de Europa...era el Pablo Iglesias del siglo XIX.
El pueblo español le supo responder bien, mientras nuestros reyes Borbones nos traicionaron.",[0. 0. 0. ... 0. 0. 0.],verdadero napol tambi decepcionant poca encarnaci revoluci francia acab autocoron ndose emperador mayor carnicero europa pablo iglesia siglo pueblo espa supo respond bien mientra rey borbon traicionaron,-1.0,0.06300647556781769,0.05264182388782501,0.011958596296608448
3913,9893,vet8AAf7MQg,UCywd5d7NZuoICdiq2ZyFX6A,"Menudos desalmados, homónimo y heteronimo.",[0. 0. 0. ... 0. 0. 0.],menudo desalmado nimo heteronimo,-1.0,0.075205497443676,0.0801897868514061,0.1116810068488121
3914,9895,vet8AAf7MQg,UC9ewh5DpJaIzCP86tyqKoPg,Menudo esbirro el señor Maestre. Recuerdo el primer vídeo de UTBH,[0. 0. 0. ... 0. 0. 0.],menudo esbirro maestr recuerdo primer utbh,-1.0,0.010545940138399601,0.00830031931400299,0.00996172521263361
3915,9898,vet8AAf7MQg,UCmSDKoEq7jw6wAdH8Y_J6zw,"PeHeterónimo se refiere a un otro yo. Ejemplo, los heterónimos de Fernando Pessoa.",[0. 0. 0. ... 0. 0. 0.],pehet nimo refier ejemplo heter nimo fernando pessoa,-1.0,0.011786626651883125,0.011927957646548748,0.011128418147563934
3916,9900,vet8AAf7MQg,UCPeGfXEHUwklSPZBu5BkRRQ,El caso Lacambra o el caso de un mamporrero de profesión que superó con creces todos los niveles imaginables de degradación de la profesión periodística.,[0. 0. 0. ... 0. 0. 0.],caso lacambra caso mamporrero profesi super crece nivel imagin degradaci profesi period stica,-1.0,0.024517903104424477,0.01795412413775921,0.014116273261606693
3917,9901,vet8AAf7MQg,UCoRSwdVnqKY153d2Df44Crw,Fue un icono de una parte de borregos que abundan en nuestro pais😂😂😂😂😊,[0. 0. 0. ... 0. 0. 0.],icono part borrego abundan pai,-1.0,0.04524863511323929,0.0324556864798069,0.042535651475191116
3918,9906,vet8AAf7MQg,UC9kyE-kOQge9hfMH-g0qQHw,veo dos caguetas y un padrino eh es eso?,[0. 0. 0. ... 0. 0. 0.],cagueta padrino,-1.0,0.2390674501657486,0.19962497055530548,0.13497306406497955
3919,9907,vet8AAf7MQg,UCKqUidc7Pq-uu-dDiZMUNAQ,"Buen vídeo como siempre, un caso de propaganda oculta del Gobierno que no puede caer en el olvido",[0. 0. 0. ... 0. 0. 0.],buen siempr caso propaganda oculta gobierno pued caer olvido,-1.0,0.025763599202036858,0.015329967252910137,0.008512393571436405
3920,9908,vet8AAf7MQg,UCT2p1WMlJa_CF89di6PlmKg,"El más culpable de todos está claro que fue el gobierno, fue el que tenía todos los datos, el que podía tomar medidas y el que no quiso hacer nada hasta el lunes 9 de marzo, no quiso poner ninguna limitación en nada para que no se limitara las manifestación del 8m a pesar de que ya se estaba viendo que seguíamos el camino de Italia, ya el 7m se veía que empezaban a dispararse los datos aquí en España, pero quisieron ignorarlo e incluso animaban a ir a las manifestaciones y se burlaban de quienes pedían precaución",[0. 0. 0. ... 0. 0. 0.],culpabl claro gobierno dato tomar medida quiso hacer lune marzo quiso poner ninguna limitaci limitara manifestaci pesar viendo segu amo camino italia empezaban disparars dato espa quisieron ignorarlo incluso animaban manifestacion burlaban precauci,-1.0,0.06342757493257523,0.033893074840307236,0.008346245624125004
3921,9909,vet8AAf7MQg,UCY2K6xZ_O26ya6ytWKammtQ,"Antonio Maestre es un bufón, un payaso, un macarra a sueldo y hace eso cosas como las de el otrora bufón de la corte izquierdista el de canal plus que salía en el mismo programa que Ana García Siñeriz y que no recuerdo su nombre, pues este es más cutre y va de culto e intelectual.",[0. 0. 0. ... 0. 0. 0.],antonio maestr payaso macarra sueldo hace cosa otrora cort izquierdista canal plu mismo programa garc eriz recuerdo nombr pue cutr culto intelectu,-1.0,0.016258444637060165,0.02368023246526718,0.027142662554979324
3922,9914,X_FJ4TIgSyA,UCe8ZADiMSzGskid3S-2J2_g,Relaciono FEMINISMO con psicopatia y taradez SIEMPRE...como es posible😅,[0. 0. 0. ... 0. 0. 0.],relaciono feminismo psicopatia taradez siempr posibl,-1.0,0.0185746680945158,0.011301168240606785,0.008056971244513988
3923,9925,oleqtdHNMJE,UCgXMAgjdw4NBgTupkm5VtbQ,7:27 No se preocupen por eso Dios puso al hombre y a los mexicanos en la Tierra para hacer el humor negro y el trabajo sucio 🇲🇽😈 jajaja 🤣,[0. 0. 0. ... 0. 0. 0.],preocupen dio puso hombr mexicano tierra hacer humor negro trabajo sucio jajaja,-1.0,0.04197116941213608,0.025588655844330788,0.01400759071111679
3924,9927,oleqtdHNMJE,UCLipPcwol0SE3VeOzIjEU9A,Es triste que a todo lo que el hombre hace por ser hombre se le dice machismo hoy día los hombres jóvenes están afeminados.,[0. 0. 0. ... 0. 0. 0.],trist hombr hace hombr dice machismo hombr vene afeminado,-1.0,0.14435040950775146,0.045874059200286865,0.043905407190322876
3925,9929,oleqtdHNMJE,UCGIedGzecLYstW9NHNHMgOQ,"Faltaron los mejores los de ""Te hace faltar ver mas box"" con Stalone",[0. 0. 0. ... 0. 0. 0.],faltaron mejor hace faltar stalon,-1.0,0.03856164962053299,0.029545824974775314,0.02514735423028469
3926,9932,oleqtdHNMJE,UCB8hZJzshm3JrYub8-A5VqA,"Les falta ver los comerciales de “te hace falta ver más box”, si pueden reaccionen a esos comerciales👌🏼🙌🏼",[0. 0. 0. ... 0. 0. 0.],falta comercial hace falta pueden reaccionen comercial,-1.0,0.33959075808525085,0.0787830501794815,0.013882082886993885
3927,9944,pkQEZpFHVJk,UChiGlPUexBaUsXhVwMzaj6w,"Tremenda entrevista, veo a esther Vilar cómo un hombre dentro de una mujer diciendo todas las maldades que la mujer hace, desenmascarando la frente a otras mujeres, y ellas viéndola sin poder creer como las deja regaladas y se ríen por poner en palabras lo que hacen y pensando ""fuah, está nos quemó"" jajaja. No me canso de ver esto. Mis respetos a esther, fué el vivo ejemplo de que no solo existen mujeres que cagan hombres, sino que hay mujeres que cagan mujeres. Ya era hora que el hombre viera la verdad también...",[0. 0. 0. ... 0. 0. 0.],tremenda entrevista esther vilar hombr dentro mujer diciendo toda maldad mujer hace desenmascarando frent mujer ndola poder creer deja regalada poner palabra hacen pensando fuah quem jajaja canso respeto esther vivo ejemplo solo existen mujer cagan hombr sino mujer cagan mujer hora hombr viera verdad tambi,-1.0,0.38442716002464294,0.06449583172798157,0.021764211356639862
3928,9945,pkQEZpFHVJk,UCodMkdt_HZ5od-yPuaWktSg,"Dios SANTO, combate intelectual entre Esther Vilar y Carmen Sevilla!!!

Ahora YA si que lo he visto todo. 😂",[0. 0. 0. ... 0. 0. 0.],dio santo combat intelectu esther vilar carmen sevilla ahora visto,-1.0,0.01521377544850111,0.010156317614018917,0.014235582202672958
3929,9946,pkQEZpFHVJk,UCtEItiBE9v3bCtW_MKqXoJA,"No le llamo feminismo lo cual es bueno junto a uno machismo sano 
LE LLAMO HEMBRISMO QUE ES UNA CORRIENTE QUE DESTRUYE A LOS DOS GENEROS",[0. 0. 0. ... 0. 0. 0.],llamo feminismo bueno junto machismo sano llamo hembrismo corrient destruy genero,-1.0,0.08878014236688614,0.026119763031601906,0.009466860443353653
3930,9950,pkQEZpFHVJk,UCw-cDsFIBTa8388k_lDbj1g,"Las únicas actitudes machistas que conscienten las mujeres son aquellas que les resultan útiles, dice Vilar. Desde mi última relación hace casi 3 años me he centrado en mi desarrollo personal sin buscar pareja. He aprendido cómo al pensar con la cabeza y no con el pene uno pude ver a través de las intenciones de muchas mujeres aun cuando ni siquiera ellas ven a través de las propias porque son conductas naturalizadas. Llegué a la conclusión que lo que llaman problemas de género no son de género sino de relaciones de poder. Hoy en día se sigue reproduciendo el discurso ingenuo de buenos y malos, es absurdo. Ni las mujeres ni los hombres son uno ni otro, somos ambos y lo seguiremos siendo, de nuestra consciencia depende asumir las responsabilidades de las acciones que tomamos. En posiciones de poder unas son tan malas como los otros, tan solo hacen uso de diferentes herramientas para conseguir sus objetivos y no cabe duda las herramientas de astucia y manipulación que conocen muchas mujeres. Incluso el cine se pude observar con claridad la transición entre la inocencia de una mujer y el uso que hace de su vagina para manipular hombres y es que pocos hombres aprenden realmente a manejar su deseo sexual. Las unas actúan como niñas que necesitan protección y un proveedor y los otros como niños que necesitan de la voluntad de un tercero para  satisfacer sus deseos, rompan el ciclo, vean a través de la configuración simbólica de seguridad, cariño, conexión, que han construido inconscientemente. Es necesario para la emancipación anímica del ser humano conocerse a sí mismo para no dejarse dominar por sus deseos reprimidos.",[0. 0. 0. ... 0. 0. 0.],nica actitud machista conscienten mujer aquella resultan tile dice vilar ltima relaci hace casi centrado desarrollo person buscar pareja aprendido pensar cabeza pene pude trav intencion mucha mujer siquiera trav propia conducta naturalizada llegu conclusi llaman problema nero nero sino relacion poder sigu reproduciendo discurso ingenuo bueno malo absurdo mujer hombr ambo seguiremo siendo consciencia depend asumir responsabilidad accion tomamo posicion poder una mala solo hacen diferent herramienta conseguir objetivo cabe duda herramienta astucia manipulaci conocen mucha mujer incluso cine pude observar claridad transici inocencia mujer hace vagina manipular hombr poco hombr aprenden realment manejar deseo sexual una necesitan protecci proveedor necesitan voluntad tercero satisfac deseo rompan ciclo vean trav configuraci simb lica seguridad cari conexi construido inconscientement necesario emancipaci mica humano conocers mismo dejars dominar deseo reprimido,-1.0,0.44268205761909485,0.0931481346487999,0.02238459885120392
3931,9952,pkQEZpFHVJk,UCYqWvnZ7r_JqyBYOy9TEFjA,respuestas cortadas,[0. 0. 0. ... 0. 0. 0.],respuesta cortada,-1.0,0.16098588705062866,0.08224647492170334,0.06158020347356796
3932,9955,pkQEZpFHVJk,UCr8-4tYdvwDcX0rxN57OOQg,La mujer con más ovarios de la historia,[0. 0. 0. ... 0. 0. 0.],mujer ovario historia,-1.0,0.36038410663604736,0.15347647666931152,0.06565187126398087
3933,9957,-2bTdxiC_CE,UC_q1Rt8zopbjVSAhirnCPWw,y a tí te denunciaron por agresión y abrirle la ceja a una chica,[0. 0. 0. ... 0. 0. 0.],denunciaron agresi abrirl ceja chica,-1.0,0.06787563860416412,0.03196312487125397,0.0183327067643404
3934,9958,-2bTdxiC_CE,UC_QWAEjXhpcelfwPV60ztRg,Ganaron el mundial de puta chiripa porke son 20 o 30 mejor selección .pero si encima kitas futbolistas por activistas catalanas pues como siempre pierdes .la Yeni k se large pa Méjico y se lleve a Rufino co ella o el 😂,[0. 0. 0. ... 0. 0. 0.],ganaron mundial puta chiripa pork mejor selecci encima kita futbolista activista catalana pue siempr pierd yeni larg jico lleve rufino,-1.0,0.0880376547574997,0.05239476263523102,0.03054720349609852
3935,9960,-2bTdxiC_CE,UCewLKA52hPL_fwZQPLvGVTA,vergonzosa la S.E femenina de fut,[0. 0. 0. ... 0. 0. 0.],vergonzosa femenina,-1.0,0.9154805541038513,0.8089397549629211,0.8436594605445862
3936,9964,-2bTdxiC_CE,UCG5ca_dRFBCOXsv3kOshP3w,"No intentes entender a las mujeres. Ellas se conocen y se odian.A todo esto, espero que estás liantas no vuelvan a ganar un solo partido más en su puñetera vida",[0. 0. 0. ... 0. 0. 0.],intent entend mujer conocen odian espero lianta vuelvan ganar solo partido etera vida,-1.0,0.0289950929582119,0.01947249099612236,0.00726546673104167
3937,9966,-2bTdxiC_CE,UC2yT2LsOpqp2sNxhmZjVWkg,"Busca otra, que el viernes, una mujer mató a su Marido, porque éste, ganó el juicio y se llevó la custodia de loss niños.
A que esa no sale?.
Y la de que el de Francia, de ""Pelo rizadito"", acuchilló y mat0 a gente tampoco?.
Vaya tela los ""periódicos"" y tvs.",[0. 0. 0. ... 0. 0. 0.],busca viern mujer marido juicio llev custodia loss sale francia pelo rizadito acuchil gent tampoco vaya tela peri dico,-1.0,0.37114667892456055,0.09318561851978302,0.03645987808704376
3938,9993,i1-Zv5ckXHE,UCT6jzywIdkuGQAMGbAAJbEQ,Yo tengo una amiga española que está casada con un hombre musulmán y es una pesadilla total. Ya le dió una cachetada frente a los hermanos de él. Le ofende en árabe. En una ocasión le ofendió diciéndole que se iba a follar a la p€&@ de su madre. No trabaja y ella es quien le mantiene con la excusa de que todavía no tiene sus papeles. Y además ella hace las labores en casa. En el Ramadán este zángano se la vivía durmiendo todo el día y en la noche se levantaba a cenar tooodo lo que le hacía ella. Es desesperante ver ese cuadro 😢,[0. 0. 0. ... 0. 0. 0.],amiga espa casada hombr musulm pesadilla total cachetada frent hermano ofend rabe ocasi ofendi dici ndole follar madr trabaja mantien excusa todav papel adem hace labor casa ramad ngano durmiendo noch levantaba cenar tooodo desesperant cuadro,-1.0,0.3081834316253662,0.12917308509349823,0.02553761750459671
3939,9995,i1-Zv5ckXHE,UCZNB6tAbTSppCQrWE7VDgLQ,"Vaya, vaya, vaya....le aplauden a Irene Montero, pero definitivamente aman el verdadero patriarcado...vaya, vaya, vaya. Si que les gusta el maltrato.",[0. 0. 0. ... 0. 0. 0.],vaya vaya vaya aplauden iren montero definitivament aman verdadero patriarcado vaya vaya vaya gusta maltrato,-1.0,0.031178290024399757,0.014737598598003387,0.009644011966884136
3940,9996,i1-Zv5ckXHE,UCQuqFBBFrms86sNfkLxbuVQ,"La razon por la que la mujer española (principalmente la feminista progre) es asi es porque en realidad quieren a alguien que la maltrate y domine despues de todo en el interior odian todad las leyes feministas y el estilo virginal que las hacen tener junto el echo de que el hombre español se volvio sumiso

Les aseguro que si el hombre español fuese mas vivo y mas dominante y ke valiera un comino eso de pedir permiso para tocarla a través de un papel  ahora mismo no abria emigrantes y la natalidad española estaria por los cielos",[0. 0. 0. ... 0. 0. 0.],razon mujer espa principalment feminista progr realidad quieren alguien maltrat domin despu interior odian todad ley feminista estilo virgin hacen tener junto echo hombr espa volvio sumiso aseguro hombr espa vivo dominant valiera comino pedir permiso tocarla trav papel ahora mismo abria emigrant natalidad espa estaria cielo,-1.0,0.6214275360107422,0.19340290129184723,0.02265392430126667
3941,9997,i1-Zv5ckXHE,UC-O4WjHtdL-cXjH7P6QRI3w,Soros va a islamizar y africanizar europa. Es su venganza por haber  acabado con los nazis,[0. 0. 0. ... 0. 0. 0.],soro islamizar africanizar europa venganza haber acabado nazi,-1.0,0.28169259428977966,0.15602725744247437,0.013838331215083599
3942,9998,i1-Zv5ckXHE,UCvIKzr2FWYTh4_zXqXTuyZw,"El día en que en las campañas contra el machismo aparezcan hombres de procedencia no europea, lo mismo tendrán alguna eficacia. Es curioso que quienes se llenan la boca exigiendo diversidad hagan campañas en que los machistas son exclusivamente españoles, con la total ausencia de hombres procedentes de culturas que objetivamente son mucho más machistas que la nuestra y que protagonizan casos de maltrato o agresión sexual en un número absolutamente desproporcionado con respecto a los naturales del país. Típico de la hipocresía progre, erigirse en abanderados de una causa de la cual pretenden esconder la realidad.",[0. 0. 0. ... 0. 0. 0.],campa machismo aparezcan hombr procedencia europea mismo tendr alguna eficacia curioso llenan boca exigiendo diversidad hagan campa machista exclusivament espa ole total ausencia hombr procedent cultura objetivament machista protagonizan caso maltrato agresi sexual mero absolutament desproporcionado respecto natural pico hipocr progr erigirs abanderado causa pretenden escond realidad,-1.0,0.049301985651254654,0.03271164745092392,0.006099876947700977
3943,9999,i1-Zv5ckXHE,UCEnWUwcGYyNQZRwTlJVhbOw,Culturas cerradas para mentes españolas cerradas.,[0. 0. 0. ... 0. 0. 0.],cultura cerrada ment espa ola cerrada,-1.0,0.20175784826278687,0.0938272550702095,0.036457836627960205
3944,10000,i1-Zv5ckXHE,UCsUwe-RmaXN5Djwc-HIoT0A,respeten la zoofilia gente 😅,[0. 0. 0. ... 0. 0. 0.],respeten zoofilia gent,-1.0,0.06082784757018089,0.03685697913169861,0.007622274104505777
3945,10005,i1-Zv5ckXHE,UCNQe_ogx0Mgy_Ri8pJaeyLg,"También ocurre este “sesgo” en el que la gente considera que lo que viene de fuera (extranjero) es mejor, es “exótico” pero pues gente ridícula",[0. 0. 0. ... 0. 0. 0.],tambi ocurr sesgo gent considera vien extranjero mejor tico pue gent cula,-1.0,0.643784761428833,0.2194107472896576,0.034682031720876694
3946,10006,i1-Zv5ckXHE,UCNQe_ogx0Mgy_Ri8pJaeyLg,"La verdad yo soy partidaria de “no se respeta la estupidez”, si alguien , por ejemplo, decide creer en que su dios es un elefante, muy a lo tu gusto, PERO, si van de creer que pueden castigar como se les venga en gana a sus pares, argumentado superioridad dado que los otros cometen actos que no les parecen, entonces ya no, apedrear a alguien porque tu religión dice, por ejemplo, no se debe respetar.",[0. 0. 0. ... 0. 0. 0.],verdad partidaria respeta estupidez alguien ejemplo decid creer dio elefant gusto creer pueden castigar venga gana pare argumentado superioridad dado cometen acto parecen entonc apedrear alguien religi dice ejemplo debe respetar,-1.0,0.04600009694695473,0.02432508021593094,0.008327788673341274
3947,10011,i1-Zv5ckXHE,UC7KWPog-aWXmo2sjgT732lg,"Por qué?? todos creen que los machistas son españoles, cuando los machistas son esos marroquies y musulmanes que tienen esas ideas,este pais se esta llendo a la mierda,si asta ahi pruebas de ello y siguen con lo mismo,eso es lo que hacen las feministas, sabiendo que son esos los que no se adaptan al occidente,deberian echarlos a su pais.🤔",[0. 0. 0. ... 0. 0. 0.],creen machista espa ole machista marroqui musulman idea pai llendo mierda asta prueba ello siguen mismo hacen feminista sabiendo adaptan occident deberian echarlo pai,-1.0,0.8691114187240601,0.5281780362129211,0.045524004846811295
3948,10013,bli_KDOiKbg,UCBu0ug4C0Vb453c0kPe-B1Q,"Abolicionismo o barbarie. Saludos, Mari Ángeles Suárez desde Las Palmas.",[0. 0. 0. ... 0. 0. 0.],abolicionismo barbari saludo mari ngele palma,-1.0,0.023493973538279533,0.012858245521783829,0.005854143761098385
3949,10018,KzbNd0qz4W8,UCP2jRQb7P1jY9h6FIOmqNTQ,"Creo que tenemos muchos desafíos: trampas financieras horrorosas, tarifas subsidiadas, salarios en dólares en su punto más bajo (el promedio es de 300 contra 1700 que era en los 90s) todo lo que deja este gobierno, además la gobernabilidad no la tendrá fácil, tiene que negociar y construir el poder.  Pero también tenemos oportunidades extraordinarias: unas reservas de gas y petróleo realmente importantes a terminar de desarrollar, el negocio del litio a explotar, una cosecha récord para esta temporada y grandes oportunidades en exportación de servicios y una industria agroalimentaria que podría llegar a ser enorme.  Ahora hay que estar preparados para lo peor y esperar lo mejor.",[0. 0. 0. ... 0. 0. 0.],creo desaf trampa financiera horrorosa tarifa subsidiada salario lare punto bajo promedio deja gobierno adem gobernabilidad tendr negociar construir poder tambi oportunidad extraordinaria una reserva petr realment important terminar desarrollar negocio litio explotar cosecha cord temporada grand oportunidad exportaci servicio industria agroalimentaria podr llegar enorm ahora preparado peor esperar mejor,-1.0,0.41152703762054443,0.11711159348487854,0.012063851580023766
3950,10021,KzbNd0qz4W8,UCIeCmtt6wlZ5YEXCFn0eSLw,Que horror el feminismo en españa,[0. 0. 0. ... 0. 0. 0.],horror feminismo espa,-1.0,0.15751111507415771,0.0541994646191597,0.012759992852807045
3951,10029,KzbNd0qz4W8,UCYBKkH_oSuu1wdqo8SonVcw,"Yo le he preguntado a mi padre por que se partio el culo trabajando y me ha dicho que para tener dinero para darnos un futuro a nosotros. Y da la casualidad que a ninguno al que le pregunto de esa generacion ""generosa"", ninguno me dice que se partio el culo para tenerlo todo publico controlado por politicos.",[0. 0. 0. ... 0. 0. 0.],preguntado padr partio culo trabajando dicho tener dinero darno futuro casualidad ninguno pregunto generacion generosa ninguno dice partio culo tenerlo publico controlado politico,-1.0,0.08426304161548615,0.02996918186545372,0.009247737005352974
3952,10036,A15btLQq6zM,UCb-Qqy_U92QhjPScIphuPXA,Si una mujer se quiere acostar con los que quiera es su pedo eso si que se cuiden por que las enfermedades están cabronas.,[0. 0. 0. ... 0. 0. 0.],mujer quier acostar quiera pedo cuiden enfermedad cabrona,-1.0,0.9505504965782166,0.7131593227386475,0.7053388953208923
3953,10037,A15btLQq6zM,UCb-Qqy_U92QhjPScIphuPXA,"Dallas tengo una suegra que es machista y su hijo igual el problema esta cuando una mujer entra en la mente de su hijos y los cría así,  es difícil vivir con personas así.",[0. 0. 0. ... 0. 0. 0.],dalla suegra machista hijo igual problema mujer entra ment hijo vivir persona,-1.0,0.6561946272850037,0.1695355325937271,0.09485889226198196
3954,10038,A15btLQq6zM,UCihIy6O0utWZRLYWBOx8GQA,Quesartadelocuras,[0. 0. 0. ... 0. 0. 0.],quesartadelocura,-1.0,0.04040111228823662,0.020594406872987747,0.01184100192040205
3955,10039,A15btLQq6zM,UC8B6V9u_EveZn1njEVwfAqA,lo que mas me harta eel machismo es que hay mujeres que son machistas literalmente se humillan pprque el machismo humilla y sexualiza a las mujeres 😡,[0. 0. 0. ... 0. 0. 0.],harta machismo mujer machista literalment humillan pprque machismo humilla sexualiza mujer,-1.0,0.49598702788352966,0.09494509547948837,0.02419954165816307
3956,10043,A15btLQq6zM,UC8V7tCa5TAfzazi33o5R5CQ,"Creo que los códigos sagrados son unos cheats que solo se activan si eres admin o VIP y por esto hay gente que cree y que no cree, pero fueron nerfeados por ser demasiado poderoso y se los quitaron a los VIP, pero como les da mucha vergüenza que se los hayan quitado tan fácil ellos fingen que los tienen y este trend se fue expandiendo sobre todo por tiktok",[0. 0. 0. ... 0. 0. 0.],creo digo sagrado cheat solo activan admin gent cree cree nerfeado demasiado poderoso quitaron mucha verg enza quitado fingen trend expandiendo tiktok,-1.0,0.051871247589588165,0.02763223834335804,0.012105722911655903
3957,10047,A15btLQq6zM,UCA5eoY_oRIEl7tncly4KH4g,"El título del vídeo es una mierda porque ninguna mujer puede ser machista, el machismo es solo para el sexo masculino, andén ala RAE.",[0. 0. 0. ... 0. 0. 0.],tulo mierda ninguna mujer pued machista machismo solo sexo masculino,-1.0,0.13106901943683624,0.027603963389992714,0.01062325295060873
3958,10048,A15btLQq6zM,UCuwO8Bfpaa1VdmKMtjOxw-A,7:35 vaya declaración...,[0. 0. 0. ... 0. 0. 0.],vaya declaraci,-1.0,0.024241216480731964,0.01764739863574505,0.010209680534899235
3959,10052,A15btLQq6zM,UCc_IK_EjdacSMyr_bV37R7g,La portada del vídeo me recordó al asqueroso del tepache que se la pasa repitiendo que si tienes libertad sexual ya no tienes valor.😂😂🤣asco me da.,[0. 0. 0. ... 0. 0. 0.],portada record asqueroso tepach pasa repitiendo libertad sexual valor asco,-1.0,0.03168148547410965,0.016381068155169487,0.013621143065392971
3960,10053,A15btLQq6zM,UCqvFHT0GDfDxfu8Os7-LI0Q,"Epa Dalas más respeto a los venezolanos weon, tienes razón pero más respeto xd",[0. 0. 0. ... 0. 0. 0.],dala respeto venezolano weon respeto,-1.0,0.08759941160678864,0.05673819035291672,0.03328387439250946
