,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
3625,oeM_bsZnouM,UCl6Mo4mcQ7176a5zQTe4ztg,Pero si los metales pesados no salen del cuerpo.,[0. 0. 0. ... 0. 0. 0.],metal pesado salen cuerpo,-1,0.026848778128623962,0.011059959419071674,0.018335890024900436
3626,oeM_bsZnouM,UC3wswc7zcfmorq45tfWXsuw,"Son videos muy larrrrrrgos y se entiende mayor cosa., cuál es el mensaje???
.",[0. 0. 0. ... 0. 0. 0.],video larrrrrrgo entiend mayor cosa mensaj,-1,0.017497790977358818,0.007301360834389925,0.014993317425251007
3629,oeM_bsZnouM,UCKegREc5l6i0K_xopJxfB1w,"Cuando hay dolor, uno se quiere es morir",[0. 0. 0. ... 0. 0. 0.],dolor quier morir,-1,0.027250774204730988,0.013575437478721142,0.028563421219587326
3631,AuXbnQjPsBQ,UCiU_XwItTWTRfEgz-LCvjvg,yo e ayudado a gente pobre,[0. 0. 0. ... 0. 0. 0.],ayudado gent pobr,-1,0.08700256049633026,0.06983812153339386,0.07302964478731155
3632,AuXbnQjPsBQ,UCAJEH1ABoxEyc1oYPwB5ekg,La desigualdad la crearon asu veneficio .,[0. 0. 0. ... 0. 0. 0.],desigualdad crearon veneficio,-1,0.17441250383853912,0.008623897098004818,0.04586347937583923
3634,AuXbnQjPsBQ,UClhM_n8Y__BIpVTo-NiOkyA,De niños mis hermanos vivimos de la basura cuando mis padres se dedobligaton y sr fueron de la basura eran mis juguetes de ropa usada me visto  el dia de hoy amis 55 años mis sobrinos he hijos tienen mejor vida que yo y mis hermanos en nuestra niñez,[0. 0. 0. ... 0. 0. 0.],hermano vivimo basura padr dedobligaton basura juguet ropa usada visto ami sobrino hijo mejor vida hermano,-1,0.09049907326698303,0.0072979433462023735,0.04364592581987381
3635,AuXbnQjPsBQ,UClhM_n8Y__BIpVTo-NiOkyA,Buen dia en cdmx hay mucha gente inconciente que gasta mucha agua como quisiera que cobraran lo que consume no pero ponen cuota fija y por lo tanto la gente deja tirar y desperdicia este liquido vital  y si mucha gente pobre y tienen mucho hijod y sobre todo menor de edad,[0. 0. 0. ... 0. 0. 0.],buen cdmx mucha gent inconcient gasta mucha agua quisiera cobraran consum ponen cuota fija gent deja tirar desperdicia liquido vital mucha gent pobr hijod menor edad,-1,0.308866411447525,0.010870498605072498,0.0845823734998703
3637,AuXbnQjPsBQ,UCCROf5-LFbpWM8taM8l3BVw,"Cuando los pobres no tengan ya nada que perder, irán a por los ricos y no hay ejército sobre la Tierra que pueda parar eso. Entonces, cuando los ricos y sus padrinos políticos que les han permitido expoliar al resto, sean pasados a cuchillo por las masas desesperadas, se preguntarán si no hubiese sido mejor repartir la riqueza de forma equitativa y no verse delante de una turba enfurecida. El problema, no es que hay ricos, sino que haya miles de millones de personas pobres.",[0. 0. 0. ... 0. 0. 0.],pobr perder rico rcito tierra pueda parar entonc rico padrino tico permitido expoliar resto pasado cuchillo masa desesperada preguntar sido mejor repartir riqueza forma equitativa vers delant turba enfurecida problema rico sino mile millon persona pobr,-1,0.7975569367408752,0.05280081927776337,0.42647430300712585
3639,AuXbnQjPsBQ,UCcIJ-lLCf0ALiliEAph3etQ,Para que unos paises sean ricos otros deben ser pobres ignorantes y explotados tambien discriminados.,[0. 0. 0. ... 0. 0. 0.],pais rico deben pobr ignorant explotado tambien discriminado,-1,0.8323926329612732,0.03628256916999817,0.5172492861747742
3646,AuXbnQjPsBQ,UCKkYK_Q06q43BYdUWU9owcA,"La Humanidad y su ignorancia ( si son pobres ) porque hacen familia , porque tienen hijos , ?",[0. 0. 0. ... 0. 0. 0.],humanidad ignorancia pobr hacen familia hijo,-1,0.04444032907485962,0.008078026585280895,0.02590269036591053
3647,AuXbnQjPsBQ,UC6LOp3VRDKqKg2-Qkr5ZXNA,La mayoría de las personas piensan que porque miramos a los ricos ser ricos ellos no se preocupan por caer más abajo de el nivel  de riqueza en que viven ellos lis millonarios dentro se su e torno de ricos se sienten pobres porque tienen muchos gastos  y en miles de dólares  así que todo ser humano tiene que luchar por sobre vivir en esra vida  solo enseñaste a gastar tu dinero y saber sobre vivir,[0. 0. 0. ... 0. 0. 0.],mayor persona piensan miramo rico rico preocupan caer abajo nivel riqueza viven millonario dentro torno rico sienten pobr gasto mile lare humano luchar vivir esra vida solo ens ast gastar dinero saber vivir,-1,0.28533604741096497,0.007404983509331942,0.06935500353574753
3648,AuXbnQjPsBQ,UC6LOp3VRDKqKg2-Qkr5ZXNA,Pero da la casualidad que en EEUU  las personas afroamericanos la mayoría si asen buen salario por  15na o por semana ellos mismos empiezan a malgastar en fuestas borracheras drogas y otras adicciones y cuando se miran sin trabajo  es cuando empiezan a tener mala vida  y se van a la calle  a vagar la mayoría de las personas en cualquier oírte de el mundo si no saben gastar el dinero todo se pierde y nunca saldremos de la pobreza,[0. 0. 0. ... 0. 0. 0.],casualidad eeuu persona afroamericano mayor asen buen salario semana mismo empiezan malgastar fuesta borrachera droga adiccion miran trabajo empiezan tener mala vida call vagar mayor persona cualquier mundo saben gastar dinero pierd nunca saldremo pobreza,-1,0.7669585943222046,0.007906715385615826,0.274336576461792
3650,AuXbnQjPsBQ,UCqsMmp8aeH6gvXmNTCIOCZQ,Los ricos le interesa que la gente trabaje y los negros son ignorantes flojos  y por eso se forman como asesinos como en Sudáfrica que están matando a los granjeros boers,[0. 0. 0. ... 0. 0. 0.],rico interesa gent trabaj negro ignorant flojo forman asesino frica matando granjero boer,-1,0.6540322303771973,0.17764219641685486,0.5695478320121765
3651,XASh05novOI,UCGCo_7zlqPy_7CJ0N25ERDg,Ahora se vuelve la diabetes un problema para los sistemas sanitarios ah! Pero que bien la impulsaron dandonos de comer pura basura que la provoca.,[0. 0. 0. ... 0. 0. 0.],ahora vuelv diabet problema sistema sanitario bien impulsaron dandono comer pura basura provoca,-1,0.0986233577132225,0.005789463873952627,0.03031092882156372
3652,XASh05novOI,UC2DSUTRVvytBL1jrxICh_qg,La comida está diseñada por los grándes Elites Farmacéuticas para que nos enfermemos de ese virus y Hacerse millonarios,[0. 0. 0. ... 0. 0. 0.],comida dise nde elit farmac utica enfermemo viru hacers millonario,-1,0.135040745139122,0.023664742708206177,0.051011718809604645
3653,XASh05novOI,UCThb66BqOAU7ibV992B_poA,La gran mentira del mundo una farsa total no es así como te mienten,[0. 0. 0. ... 0. 0. 0.],gran mentira mundo farsa total mienten,-1,0.020803406834602356,0.006807931233197451,0.014813072048127651
3655,XASh05novOI,UCt0cOG4UnFumZVz1PK0JMvw,Mi madre murio ya casi un año con esta terrible enfermedad,[0. 0. 0. ... 0. 0. 0.],madr murio casi terribl enfermedad,-1,0.04245192930102348,0.016866976395249367,0.027086669579148293
3657,XASh05novOI,UCPjyTgDP_kEYPZRCuq9FwnA,"La enfermedad cr0nica es el negocio mas rentable, mas que las gu3rras. Todo lo relacionado con la muerte es bueno para la el1te.",[0. 0. 0. ... 0. 0. 0.],enfermedad nica negocio rentabl rra relacionado muert bueno,-1,0.10602986812591553,0.02977256290614605,0.07602076232433319
3672,zdLQodlJmsg,UCQFXUfgmf6Akd4Fs67O83_A,"Depende donde mascas en este mundo creerás en el Dios de tu región , es obvio que todo es un lavado de cerebro ya que asta el día de hoy con más de 24 Mil Dioses conocidos en papel Nadie nunca a podido probar la existencia de ningún Dios",[0. 0. 0. ... 0. 0. 0.],depend masca mundo creer dio regi obvio lavado cerebro asta dios conocido papel nadi nunca podido probar existencia ning dio,-1,0.03607587516307831,0.007838306948542595,0.018112437799572945
3677,zdLQodlJmsg,UCxDAzDu2_Mb_oDmL3po_eKQ,El Dios de Abraham y jesús es uno mismo lee la Biblia para que sepas no seas incredulo e ignorante,[0. 0. 0. ... 0. 0. 0.],dio abraham mismo biblia sepa incredulo ignorant,-1,0.01314361672848463,0.017514923587441444,0.019459819421172142
3680,zdLQodlJmsg,UC4NQRRR3QpGHHONkXCer33A,"Las religiones  sirven para adormecer los pueblos  y volverlos mansos y los políticos sacan provecho para utilizarlas,y miren la historia de la humanidad siempre  ha sido de guerras.",[0. 0. 0. ... 0. 0. 0.],religion sirven adormec pueblo volverlo manso tico sacan provecho utilizarla miren historia humanidad siempr sido guerra,-1,0.49421238899230957,0.014465522952377796,0.1683017760515213
3688,zdLQodlJmsg,UCiyoXPoG9I_iVxGeu0d5LhA,"Las religiones son una invención del ser humano para cubrir la admiración, el temor, la esperanza y la ignorancia ante lo desconocido.",[0. 0. 0. ... 0. 0. 0.],religion invenc humano cubrir admiraci temor esperanza ignorancia desconocido,-1,0.04646239057183266,0.009667627513408661,0.023481402546167374
3689,zdLQodlJmsg,UCi5Vk8X0ZOBMsPWQVBuh6aQ,"Toda, absolutamente toda religión es maléfica. Ninguna se salva. Principalmente la religión católica y la cristiana. Todas
 hacen un verdadero lavado mental a las personas. Todas tienen un dios único al que hay que adorarlo, temerlo y obedecerlo
 como borregos. Que gran estupidez todo ésto. Librémonos de estas fantasias y estupideces que nos inculcaron desde chicos.",[0. 0. 0. ... 0. 0. 0.],toda absolutament toda religi fica ninguna salva principalment religi lica cristiana toda hacen verdadero lavado mental persona toda dio nico adorarlo temerlo obedecerlo borrego gran estupidez libr mono fantasia estupidec inculcaron chico,-1,0.05298922583460808,0.011584305204451084,0.040056340396404266
3697,IS3yTxP6EEk,UC1I-ZgMJTxXQaV3MlnHY-sQ,"Es muy fácil y todo, me ayudó mucho, el único problema es que tengo que hablar de la pobreza y no s de que hablar en el desarrollo, veré que hago...",[0. 0. 0. ... 0. 0. 0.],ayud nico problema hablar pobreza hablar desarrollo hago,-1,0.034384556114673615,0.008031914941966534,0.023166485130786896
3704,IS3yTxP6EEk,UCoN-1Qpt8XNv8SFqI_vRQHw,"Me sorprende que en la escuela nunca abordaron bien estos temas y en preparatoria nadie sabe como se hacen los textos argumentativos, entre otros temas, y en un video de 5 min lo explican mejor que en toda mi secundaria XD",[0. 0. 0. ... 0. 0. 0.],sorprend escuela nunca abordaron bien tema preparatoria nadi sabe hacen texto argumentativo tema video explican mejor toda secundaria,-1,0.04102932661771774,0.00641681719571352,0.022610118612647057
3726,FafVtyWXttU,UCFLP-vjIYvS7Inq7PYUq4Fw,"Te amo Celine, hoy   y siempre. Justamente  a ella,le agarra esta rara enfermedad  ? Que  injusticia, pero bueno ,le ruego a Dios, que  en su misericordia  infinita,, alivie sus dolores.❤❤❤",[0. 0. 0. ... 0. 0. 0.],celin siempr justament agarra rara enfermedad injusticia bueno ruego dio misericordia infinita alivi dolor,-1,0.014559580944478512,0.011420120485126972,0.01392594538629055
3733,qeymFPNfZhA,UCzRTBBe07WnpynvFVO70LFA,"Tantas sustancias que por desconocimiento se usan, o que la industria no advierte los riegos de salud, o si lo hacen en letras diminutos que no se puede ni leer",[0. 0. 0. ... 0. 0. 0.],tanta sustancia desconocimiento usan industria adviert riego salud hacen letra diminuto pued leer,-1,0.03529170900583267,0.004662579391151667,0.015094155445694923
3737,sSqwplAQHac,UCVR6O7MlllTWm6_0roE-0CQ,Otra más que están esperando no todo es dinero los daños son terribles nada en noticas nadie dice na que están queriendo hacer con el mar ????,[0. 0. 0. ... 0. 0. 0.],esperando dinero terribl notica nadi dice queriendo hacer,-1,0.0620964840054512,0.010064499452710152,0.02556421421468258
3739,sSqwplAQHac,UCZ4hUykO_e6GzuOLyQVAxhA,"OTRA VEZ REPSOL?
QUIEN ESTA LLENANDOSE LOS BOLSILLOS DE DINERO CORRUPTO Y NO HAY CULPABLES? 
Por que no siguen la notícia señores. Hasta el final y encontrar a los responsables ...
Espero que no sea noticia de un día ..... Medios de comunicación vendidos por dinero
EN USA, ESTO ES PENALIZADO CON MAS DE 10,000 MILLONES DE DOLARES...",[0. 0. 0. ... 0. 0. 0.],repsol llenandos bolsillo dinero corrupto culpabl siguen ore final encontrar respons espero noticia medio comunicaci vendido dinero penalizado millon dolar,-1,0.10270460695028305,0.006023321766406298,0.04745950922369957
3743,sSqwplAQHac,UCjW-Pp3txjMYurX-hMnZGfg,"mentira, con unos barquitos nomas, es una verguenzza su plan de accion",[0. 0. 0. ... 0. 0. 0.],mentira barquito noma verguenzza plan accion,-1,0.03910258039832115,0.013716725632548332,0.024328157305717468
3745,sSqwplAQHac,UCxicCvWOBtsNMesicxdUMsg,Humanos plaga arrasando el Planeta 🔥,[0. 0. 0. ... 0. 0. 0.],humano plaga arrasando planeta,-1,0.11780053377151489,0.013964256271719933,0.07456464320421219
3746,sSqwplAQHac,UCxicCvWOBtsNMesicxdUMsg,Petroperú mata la Vida❗️Dejar de usar petróleo  contaminante❗️Utilizar energías limpias! Planeta muere por contaminación y deforestación !,[0. 0. 0. ... 0. 0. 0.],petrop mata vida dejar usar petr contaminant utilizar energ limpia planeta muer contaminaci deforestaci,-1,0.14879213273525238,0.00846116617321968,0.05104043334722519
3753,sSqwplAQHac,UCAi5KKp-qez7hS7BsbrLhAA,"NO FUE A CAUSA DE LA ERUPCIÓN VOLCANICA, FUE CAUSA DE LA IRRESPONSABILIDAD DE REPSOL",[0. 0. 0. ... 0. 0. 0.],causa erupci volcanica causa irresponsabilidad repsol,-1,0.06925568729639053,0.010936693288385868,0.03540089353919029
3756,sSqwplAQHac,UCxsTbZ70odwnbtUeduOVNuQ,"ya se olvidaron todos, otra vez pero tampoco hay una empresa que pueda hacer algo al respecto que pueda limpiar este desastre.",[0. 0. 0. ... 0. 0. 0.],olvidaron tampoco empresa pueda hacer respecto pueda limpiar desastr,-1,0.06450109928846359,0.007139760069549084,0.023415660485625267
3778,nwNVrRFTeH0,UC_vEU9lJoSPJGyojcxZWO4g,"Cada persona tiene su  KARMA.. ""Que es su vida a vivir y experimentar"" .
CADA UNO SU GUERRA.
""SU LUCHA"".. Para ir comprendiendo la verdadera Realidad.
Los Estados deberian ser guiados por JUSTICIA Y CARIDAD.
Pues tienen El Poder y lo Ejercen.✓
 """"NUNCA VENGANZA"""" .
Pero cada uno y cada Pueblo lucha con sus sentimientos por Bandera.
*LOS INDEPENDENTISTAS  CATALANES*
 .. SON CONSIDERADOS POR ESPAÑA... 
PEOR QUE LOS PRESOS Y PERSONAS  DE ""ETA""...  
**Y NO HAN MATADO A NADIE**.  
LA JUSTICIA ESTÁ ENFERMA.  PORQUE  EL SER HUMANO LO ESTÁ✓.
Y una Situación es consecuencia de la otra..",[0. 0. 0. ... 0. 0. 0.],cada persona karma vida vivir experimentar cada guerra lucha comprendiendo verdadera realidad deberian guiado justicia caridad pue poder ejercen nunca venganza cada cada pueblo lucha sentimiento bandera independentista catalan considerado espa peor preso persona matado nadi justicia enferma humano situaci consecuencia,-1,0.03646598756313324,0.004881744738668203,0.025826532393693924
3780,nwNVrRFTeH0,UCdKKRm1LBYArsp1WVqvLliQ,"Hablan de políticos presos, deberían llamarlos por su nombre Terroristas.",[0. 0. 0. ... 0. 0. 0.],hablan tico preso deber llamarlo nombr terrorista,-1,0.2478806972503662,0.05316608026623726,0.148329958319664
3782,nwNVrRFTeH0,UCpEzYpLFpECQs6UPHslVzvw,"el chaval de rojo que sale , el pobre tuvo que sentarse al lado de el asesino de su madre... es que tiene cojines....",[0. 0. 0. ... 0. 0. 0.],chaval rojo sale pobr sentars lado asesino madr cojin,-1,0.46597805619239807,0.11656167358160019,0.2743378281593323
3783,nwNVrRFTeH0,UCpEzYpLFpECQs6UPHslVzvw,encima se pone la tía a decir a pedir perdón... que eres un asesino... no vas a pedir perdón lo que no se es como puede dormir por la noche...,[0. 0. 0. ... 0. 0. 0.],encima pone decir pedir perd asesino pedir perd pued dormir noch,-1,0.013091099448502064,0.012457440607249737,0.011402852833271027
3786,nwNVrRFTeH0,UCFsrAPJ_rr-FW4-RYCtUaSQ,"🤨Y luego juzgan a los Musulmanes de terroristas,como es la sociedad¿verdad?? y esas pobres victimas inocentes quien les devuelve a sus familiares,odio la injusticia.👈",[0. 0. 0. ... 0. 0. 0.],luego juzgan musulman terrorista sociedad verdad pobr victima inocent devuelv familiar odio injusticia,-1,0.3463446795940399,0.011346486397087574,0.14590518176555634
3791,nwNVrRFTeH0,UCGXTlpkpeMR0JekUvHPw3kQ,"Por supuesto @
Despues de haber matado a personas inocentes que queréis",[0. 0. 0. ... 0. 0. 0.],supuesto despu haber matado persona inocent quer,-1,0.03670971095561981,0.01026913058012724,0.020535079762339592
3792,nwNVrRFTeH0,UCT3osUtR5r4SviiATTE48yA,Encima de asesino lo aplauden!! El mundo está al reves.,[0. 0. 0. ... 0. 0. 0.],encima asesino aplauden mundo reve,-1,0.01956774666905403,0.008430980145931244,0.013401326723396778
3820,tEntuVUc7PM,UCQeZYi_EM9LQvGcFm8X9Mfg,Sigo estos espectaculares video documentales... Pero hoy me molestó ver qué la entrevistadora hace los mismos comentarios y preguntas a más de una especialista. Ojalá no bajen de calidad,[0. 0. 0. ... 0. 0. 0.],sigo espectacular video documental molest entrevistadora hace mismo comentario pregunta especialista ojal bajen calidad,-1,0.01615806482732296,0.009170311503112316,0.010395253077149391
3824,tEntuVUc7PM,UCs4YE7uwPFiv4LBhJ-MRrnA,"Hola, si, asi es. Me pasaba eso mismo vengo de familiares y sus amistades toxicas, que todo lo pagan. Con el silencioso, y toda esos sentimientos que se albergan en nuestro interior, nos van perjudicando dia a dia, a la hora de que esas emociones lleguen, cuales quiera, entonces eso nos da un desiquilibrio emocional, que nos aparta de nuestro , yo, y ser interno. Por lo cual e aprendido a traves de los estoicos su filosofia y legado, que todas aquellas emociones debemos de soltarlas, y tratar de manejarlas, de una manera muy elocuente.",[0. 0. 0. ... 0. 0. 0.],hola pasaba mismo vengo familiar amistad toxica pagan silencioso toda sentimiento albergan interior perjudicando hora emocion lleguen cual quiera entonc desiquilibrio emocion aparta interno aprendido trave estoico filosofia legado toda aquella emocion debemo soltarla tratar manejarla manera elocuent,-1,0.18094630539417267,0.009559458121657372,0.054352451115846634
3828,tEntuVUc7PM,UCVwyCQa_rW9y8_aVzdDSNTA,Excelente presentación. Por fin alguien se aleja de la sobrevaluada inteligencia emocional y de Goleman.,[0. 0. 0. ... 0. 0. 0.],excelent presentaci alguien aleja sobrevaluada inteligencia emocion goleman,-1,0.011496112681925297,0.015203064307570457,0.01276865042746067
3855,kdRDmTyR7RU,UCHkJ_eShUi0gKPg4neakHRw,Añadiría una vuelta de tuerca: somos lo que digerimos,[0. 0. 0. ... 0. 0. 0.],adir vuelta tuerca digerimo,-1,0.02044304832816124,0.007264331914484501,0.011295958422124386
3857,HeRnta5XrvU,UCDBjjXyJchXHjKCv_0d9U_Q,Lo peor que aca en Mexico la gente sigue sin creer y ya casi nadie usa,[0. 0. 0. ... 0. 0. 0.],peor mexico gent sigu creer casi nadi,-1,0.08018390089273453,0.012657462619245052,0.03800204396247864
3862,HeRnta5XrvU,UCrhnBdCTbZIYQC8QrqCN1YA,Que tristeza😢 los jóvenes  no se cuidan  y los ancianos  fallecen. Gracias  Dr. Pacora  por esta información  importante.  Bendiciones 😇,[0. 0. 0. ... 0. 0. 0.],tristeza vene cuidan anciano fallecen gracia pacora informaci important bendicion,-1,0.013896138407289982,0.0100497305393219,0.01243472471833229
3869,HeRnta5XrvU,UCNnacMtTtC9iqKsb3FGDA3A,Ohi que hay una enfermedad de hemorragia y cuando llegan tiene paro renal eso en África y otra región y es mortal ya hay 5 muerto e infectado,[0. 0. 0. ... 0. 0. 0.],enfermedad hemorragia llegan paro renal frica regi mortal muerto infectado,-1,0.03354329988360405,0.012615050189197063,0.020256932824850082
3870,bxAVRAMN-R8,UCyL9r8wNgOohuIWo9rfNPdg,"Yo les daba los 600-700€ que me pagan a mi por tener una minusvalía ( cuando me los pagan,que no es todos los meses),A ver si tenían tanta tontería .",[0. 0. 0. ... 0. 0. 0.],daba pagan tener minusv pagan mese tanta tonter,-1,0.08004783093929291,0.016904395073652267,0.050413839519023895
3874,bxAVRAMN-R8,UCn2aXhBI6a5WO0niM61zkFg,"En esta época 
De intenciones igualitarias que compartimos ,en la cual vemos que las jugadoras del equipo español se quejan de que no ganan igual que las figuras Del Real Madrid , donde vemos que no hay inauguración o acto público sin que se incluya de presencia de algún minusválido , me pregunto por qué- aprovechando la tendencia - no apoyamos fervientemente la creación de algún entidad que invite y obligue a algún representante del gobierno con chatos signos de ser megalomaniaco, egocentrico y mentiroso compulsivo . 
El tratamiento sería gratuito y obligatorio , especialmente para aquellos que deseen ostentar cargos públicos",[0. 0. 0. ... 0. 0. 0.],poca intencion igualitaria compartimo vemo jugadora equipo espa quejan ganan igual figura real madrid vemo inauguraci acto blico incluya presencia minusv lido pregunto aprovechando tendencia apoyamo fervientement creaci entidad invit obligu representant gobierno chato signo megalomaniaco egocentrico mentiroso compulsivo tratamiento gratuito obligatorio especialment aquello deseen ostentar cargo blico,-1,0.05866270884871483,0.012268819846212864,0.04125644266605377
3875,bxAVRAMN-R8,UC1DcmiRgJ5bbOA7F31MncDg,"España terminará siendo un estado con ideología marxista. A las puertas del comunismo dictatorial estamos. Nos cagaremos pata abajo. Pero nos lo merecemos. De aquellos lodos, éstos polvos.",[0. 0. 0. ... 0. 0. 0.],espa terminar siendo ideolog marxista puerta comunismo dictatori cagaremo pata abajo merecemo aquello lodo sto polvo,-1,0.25063368678092957,0.01223355159163475,0.1331556886434555
3879,bxAVRAMN-R8,UCgYAvuapzDXXAAmtH9lYwOw,Por lo visto la ELA no es cuestión de salud.... no se puede sacar réditos con chiringuitos..... para los vivos que estan enfermos o mayores  y requieren atención o los futuros bebés....como les molestan...para ellos aborto y eutanasia .... la mema matahari del gobierno...,[0. 0. 0. ... 0. 0. 0.],visto cuesti salud pued sacar dito chiringuito vivo estan enfermo mayor requieren atenc futuro molestan aborto eutanasia mema matahari gobierno,-1,0.026706600561738014,0.006510740611702204,0.014507868327200413
3880,bxAVRAMN-R8,UCYVBLZj4C449wqq81E2uYkQ,"Llamemos las cosas por su verdadero nombre, nada de eufemismos inventados por los zurdos para disminuir la gravedad del acto, como ""Interrupción del embarazo"".
Su nombre terrible de toda la vida es ABORTO 😡.
(asesinar a un ser que se forma, que late su corazoncito, y además de forma cruel y despiadada, troceándolo para facilitar su extracción...)",[0.         0.         0.         ... 0.         0.20374576 0.        ],llamemo cosa verdadero nombr eufemismo inventado zurdo disminuir gravedad acto interrupci embarazo nombr terribl toda vida aborto asesinar forma late corazoncito adem forma cruel despiadada troce ndolo facilitar extracci,-1,0.07235537469387054,0.010074352845549583,0.04499894008040428
3883,bxAVRAMN-R8,UClVwFG0bY6XBERX89OOleRQ,"Par a los que siguen diciendo ""menos mal que estamos en Europa""",[0. 0. 0. ... 0. 0. 0.],siguen diciendo meno europa,-1,0.05733794346451759,0.013963377103209496,0.023228755220770836
3884,bxAVRAMN-R8,UCMREWLmF37wYR_fKtSdBqSg,La escoria de bildu,[0. 0. 0. ... 0. 0. 0.],escoria bildu,-1,0.03907199949026108,0.008206409402191639,0.027754217386245728
3893,97RA3GpgxTU,UCWGE_Gjt4EMwte1XZP35-4A,"Para los médicos lo natural siempre sera malo.porque ellos quieren que consumas medicamento para dañarte los organos.ojo los medicos no curan a nadie, ellos empeoran la enfermedad.. ellos solo hacen lo que les enseñan y no curan a nadie..los medicos solo estan echo para transplante de organos para enyesar para operar para dar diacnosticos y etc. Pero para sanar NO...amigos mios si comemos saludablemente no enfermamos pero si vamos a comer lo que sea bueno ai si vienen las enfermedades cuida tu alimentación 😊",[0. 0. 0. ... 0. 0. 0.],dico natur siempr sera malo quieren consuma medicamento art organo medico curan nadi empeoran enfermedad solo hacen ens curan nadi medico solo estan echo transplant organo enyesar operar diacnostico sanar amigo mio comemo saludablement enfermamo vamo comer bueno vienen enfermedad cuida alimentaci,-1,0.09676288813352585,0.007586468942463398,0.04349705949425697
3894,97RA3GpgxTU,UCrqjMCrRp36AZADBCPxVN1w,porfa kien subio esto tal ves es por k tienen algun tipo de enfermedad k a huevo kieren o kisieron curar su enfermedad con el vinagre yo ya yebo cemanas tomandolo y m siento super  bien lo seguire tomando 🥰 ustedes nada mas la cagaron con este tipo de basura de video borrenlo,[0. 0. 0. ... 0. 0. 0.],porfa kien subio algun tipo enfermedad huevo kieren kisieron curar enfermedad vinagr yebo cemana tomandolo siento super bien seguir tomando usted cagaron tipo basura video borrenlo,-1,0.04242612048983574,0.008935362100601196,0.034222401678562164
3896,97RA3GpgxTU,UCv_fRZIabj5SPdY3XfmCDwQ,A estas no les conviene solo quieren que uno esté medicándose y estar empastillado,[0. 0. 0. ... 0. 0. 0.],convien solo quieren medic ndose empastillado,-1,0.17050890624523163,0.009782749228179455,0.0642332136631012
3897,97RA3GpgxTU,UCzi7VTY4yez3DaXCIrB9b2g,A los medios les paga la mafia de las farmacias para dar información falsas para que no se caiga las ventas de sus drogas que venden el vinagre y el bicarbonato son productos muy poderosos para la salud y muy baratos consumanlos,[0. 0. 0. ... 0. 0. 0.],medio paga mafia farmacia informaci falsa caiga venta droga venden vinagr bicarbonato producto poderoso salud barato consumanlo,-1,0.15187959372997284,0.010648345574736595,0.06331189721822739
3903,97RA3GpgxTU,UCalTbHGqCpi7I-ygrB2SEXw,"Yo sufro del estómago llevo semanas tomándolo y me a ayudado bastante inclusive no he tenido dolor ni gases, claro debemos hacer ejercicios y comer saludabl3",[0. 0. 0. ... 0. 0. 0.],sufro mago llevo semana ndolo ayudado bastant inclus dolor gase claro debemo hacer ejercicio comer saludabl,-1,0.023645872250199318,0.006798500195145607,0.014629507437348366
3905,97RA3GpgxTU,UCs5PJpdmu_2YPILmfwWq5fw,"Malditos amarillistas ! No les hagan caso ! Hace más daño la Coca Cola en exceso , la cerveza y tantas pastillas para adelgazar que se toman .  Un traguito de vez en cuando no creo que haga mal",[0. 0. 0. ... 0. 0. 0.],maldito amarillista hagan caso hace coca cola exceso cerveza tanta pastilla adelgazar toman traguito creo haga,-1,0.14692805707454681,0.030004244297742844,0.13441385328769684
3909,97RA3GpgxTU,UCvokz_Xe9vrH56FRFRsST9w,Si es muy peligroso el vinagre de manzana para las farmacéuticas y venenos de la industria de los ultra procesados 😃,[0. 0. 0. ... 0. 0. 0.],peligroso vinagr manzana farmac utica veneno industria ultra procesado,-1,0.04902288317680359,0.015718922019004822,0.03218759968876839
3914,nNOdDtwY1uM,UCY-UMQPZb7JS_Em-2lLfwNg,Esta mujer habla el evangelio.,[0. 0. 0. ... 0. 0. 0.],mujer habla evangelio,-1,0.893511176109314,0.4027232527732849,0.43555861711502075
3924,nNOdDtwY1uM,UCvbgqiqoGpC4BllY8xL4J1Q,"Excelente Nelida,  un  abrazo fraterno esto tiene  que llegar a todos  los paises  y mas  estos  donde  se ha perdido el valor  por lo humano!! <3",[0. 0. 0. ... 0. 0. 0.],excelent nelida abrazo fraterno llegar pais perdido valor humano,-1,0.023565273731946945,0.010080099105834961,0.014799744822084904
3932,-jI4AGaBULA,UC1cEnmkx1XSWMwFWOdzmTvw,desinformador,[0. 0. 0. ... 0. 0. 0.],desinformador,-1,0.03235536441206932,0.027174556627869606,0.0343141108751297
3941,-jI4AGaBULA,UCglB2SnchlWOZ3-Rzdj49ag,"Es increíble hermano, un embajador con esos súper diplomas y experiencias y una senadora que se roba hasta las plantillas de sus asistentes, ni siquiera está entre el ""top ten"" de la mediocridad de este gobierno",[0. 0. 0. ... 0. 0. 0.],incr hermano embajador diploma experiencia senadora roba plantilla asistent siquiera mediocridad gobierno,-1,0.07119479775428772,0.009962529875338078,0.02656259760260582
