,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
9610,16Wjeyn4YUc,UCPYQKI5-FqG_KYKPcZxCtBw,es una barbarie lo que esta causando Rusia,[0. 0. 0. ... 0. 0. 0.],barbari causando rusia,-1,0.052653439342975616,0.009848345071077347,0.020924825221300125
9611,16Wjeyn4YUc,UCtUf-CT9ZWmgz42Pj11rn6Q,Noemtraalaotanporqueseasenpatosyabieronqueloducraniostienenlosguebosbienpuestos,[0. 0. 0. ... 0. 0. 0.],noemtraalaotanporqueseasenpatosyabieronqueloducraniostienenlosguebosbienpuesto,-1,0.6139499545097351,0.017231186851859093,0.23505596816539764
9612,16Wjeyn4YUc,UCtUf-CT9ZWmgz42Pj11rn6Q,Lesestanjugandoeldedolesestanjugandoeldeoenlabocaaucrania,[0. 0. 0. ... 0. 0. 0.],lesestanjugandoeldedolesestanjugandoeldeoenlabocaaucrania,-1,0.0911884605884552,0.009314785711467266,0.02582833170890808
9613,16Wjeyn4YUc,UCSLAQHZ6Ouiea2r4BbSespA,"La Unión Europea y Estados Unidos son los que han empobrecido.

Esta noticia pagada!",[0. 0. 0. ... 0. 0. 0.],europea unido empobrecido noticia pagada,-1,0.32561200857162476,0.031691037118434906,0.14427053928375244
9614,16Wjeyn4YUc,UCSvpWYKlb3M0MKWZiCM25Wg,"""Un gobierno títere de Rusia "" ..y Ucrania no es títere ya de Europa y Estados Unidos? ... periodista de pacotilla.",[0. 0. 0. ... 0. 0. 0.],gobierno tere rusia ucrania tere europa unido periodista pacotilla,-1,0.049202289432287216,0.01024018507450819,0.040183551609516144
9615,16Wjeyn4YUc,UC-03UMtIkyZJGaAwUb4K5Xw,la cara dura como una piedra,[0. 0. 0. ... 0. 0. 0.],cara dura piedra,-1,0.2642855644226074,0.1695268303155899,0.1561312973499298
9616,w-H3EJin94c,UCCujRKhhOi5udoc9HvBEkMg,Sra Marta ya dejé en paz a su hija no la venda a un viejo por dinero Ud aburre señora metiéndose en la vida de una mujer ya madura y tiene recorrido,[0. 0. 0. ... 0. 0. 0.],marta hija venda viejo dinero aburr meti ndose vida mujer madura recorrido,-1,0.7943108677864075,0.5903581380844116,0.4249829649925232
9620,w-H3EJin94c,UCQN3crr1tiBRxF_CLgxdaMg,"Qué cansinos con los reportajes de Florinda Meza o personajes del Chavo, aburre!!!!",[0. 0. 0. ... 0. 0. 0.],cansino reportaj florinda meza personaj chavo aburr,-1,0.016079524531960487,0.00867832824587822,0.015656687319278717
9628,w-H3EJin94c,UCH7WXrlWhLZnVJodzlBjiZA,Por favor sáquenlo ese logo de verdad aburre y estresa,[0. 0. 0. ... 0. 0. 0.],favor quenlo logo verdad aburr estresa,-1,0.009957991540431976,0.007793003227561712,0.011791403405368328
9630,w-H3EJin94c,UCqSItXUCHV6iK9c41UgEEsA,"No llores Shirley,regresa a Lima,tu hijita y tu Madre te esperan ❤",[0. 0. 0. ... 0. 0. 0.],llore shirley regresa lima hijita madr esperan,-1,0.028433475643396378,0.029277443885803223,0.023054232820868492
9631,w-H3EJin94c,UC64NNbhJE_Q_hf8s01Gx-WA,Antes era el español que salia a hablar tidos los dias algo de shakira ahora es tener a millet todos los dias  con la relacion que tiene 🤷‍♀️,[0. 0. 0. ... 0. 0. 0.],espa salia hablar tido dia shakira ahora tener millet dia relacion,-1,0.04231315106153488,0.011274213902652264,0.014311589300632477
9637,-jI4AGaBULA,UC1cEnmkx1XSWMwFWOdzmTvw,desinformador,[0. 0. 0. ... 0. 0. 0.],desinformador,-1,0.03235536441206932,0.027174556627869606,0.0343141108751297
9646,-jI4AGaBULA,UCglB2SnchlWOZ3-Rzdj49ag,"Es increíble hermano, un embajador con esos súper diplomas y experiencias y una senadora que se roba hasta las plantillas de sus asistentes, ni siquiera está entre el ""top ten"" de la mediocridad de este gobierno",[0. 0. 0. ... 0. 0. 0.],incr hermano embajador diploma experiencia senadora roba plantilla asistent siquiera mediocridad gobierno,-1,0.07119479775428772,0.009962529875338078,0.02656259760260582
9648,-jI4AGaBULA,UC5WsPLsI86J__pInt9_-Tnw,"Señor Daniel x q le hace tanto daño a Colombia y a los Colombianos? X q está del”lado”de los q NOS HUNDIERON en el atraso,pobreza y miseria? Usted NOS decepciona😔😏😡.",[0. 0. 0. ... 0. 0. 0.],daniel hace colombia colombiano lado hundieron atraso pobreza miseria ust decepciona,-1,0.07316344231367111,0.006243418902158737,0.02969282492995262
9649,-jI4AGaBULA,UCAETxPBE2DeqWlLszD8YzVA,"Los negros no son racistas? Rwanda dos grupos se matan por su fisico. Los negros que maltratan a los blancos. Soy mestiza y qué? Una cosa son derechos, respeto. Que me dijan morena, india. Eso soy",[0. 0. 0. ... 0. 0. 0.],negro racista rwanda grupo matan fisico negro maltratan blanco mestiza cosa derecho respeto dijan morena india,-1,0.9618392586708069,0.06324563175439835,0.7460198402404785
9653,-jI4AGaBULA,UCwyXXcu1nyfjAEkmjDt3u9g,"Que buenos vídeos, la realidad con un humor... Reír para no llorar!",[0. 0. 0. ... 0. 0. 0.],bueno deo realidad humor llorar,-1,0.022157737985253334,0.010939782485365868,0.021764200180768967
9658,MZecv22jTto,UC-iEpAN0SyNy8zk56IU6bAQ,"Le verdad, empeze aver la serie por belinda, pero deja mucho que desear, la neta no tiene como un objetivo de por qué hacen las cosas, solo puro escenas de asesinatos y puro sexo, eso ya no es atractivo
Mejor prefiero las las series asiáticas, !",[0. 0. 0. ... 0. 0. 0.],verdad empez aver seri belinda deja desear neta objetivo hacen cosa solo puro escena asesinato puro sexo atractivo mejor prefiero seri tica,-1,0.08590425550937653,0.01354124117642641,0.045169129967689514
9659,MZecv22jTto,UCYnbo4jkk0ium9HNfY-Uw_w,Lo de graciosa es literal ella es la única que de chispa ahora que llegó Carlos con el papel de Yoel increíble también junto con la mala,[0. 0. 0. ... 0. 0. 0.],graciosa liter nica chispa ahora lleg carlo papel yoel incr tambi junto mala,-1,0.38752490282058716,0.30022481083869934,0.19921426475048065
9677,34Kz-PP_X7c,UCzDTUkKBYFNEnaziqWMJeAg,"Es indignante como dice sobre china que ""la gente está de acuerdo"" o ""es otra forma de pensar"" cuando en realidad es una dictadura totalitaria, la gente no puede decidir nada, los obligan, y si se niegan los mandan a centros de concentración.",[0. 0. 0. ... 0. 0. 0.],indignant dice china gent acuerdo forma pensar realidad dictadura totalitaria gent pued decidir obligan niegan mandan centro concentraci,-1,0.10609827190637589,0.009881441481411457,0.06433388590812683
9678,34Kz-PP_X7c,UCoRsMp4TldIzVMsHT0JfY-g,No sean ingenuos.eso de la inteligencia artificial es pura mentiras del diablo porque lo que la persona piensa es iluminado de Dios porque todo lo que nos pasa es si Dios lo permite sea bueno o malo  pero eso de la IA es un invento para dañar a la humanidad y confundir a las personas porque ese es el trabajo del diablo es destruir al mundo Dios proteja a la humanidad y que no se dejen engañar por el maligno aparta señor todo lo malo del mundo y salve a su creacion amen amen.,[0. 0. 0. ... 0. 0. 0.],ingenuo inteligencia artifici pura mentira diablo persona piensa iluminado dio pasa dio permit bueno malo invento humanidad confundir persona trabajo diablo destruir mundo dio proteja humanidad dejen enga maligno aparta malo mundo salv creacion amen amen,-1,0.09769255667924881,0.012813358567655087,0.05834612995386124
9679,34Kz-PP_X7c,UClXtO8HHrKdQLCCOoiwSlkw,9/9/6 o la esclavitud moderna. Calidad de vida al carajo!!! Que mierda de modelo económico. No gracias!! No par mi.,[0. 0. 0. ... 0. 0. 0.],esclavitud moderna calidad vida carajo mierda modelo econ mico gracia,-1,0.3236443102359772,0.016890650615096092,0.1552300602197647
9687,34Kz-PP_X7c,UCNM-INvgJHeThpd_OjGsGMw,"Porque eliminaron el video de ""Gigantes Tecnológicos: nuestros secretos más personales utilizados en nuestra contra"" ???",[0. 0. 0. ... 0. 0. 0.],eliminaron video gigant tecnol gico secreto personal utilizado,-1,0.017037905752658844,0.01233507227152586,0.012552063912153244
9689,34Kz-PP_X7c,UCRFb5Vf7LjL6kx5--e7PFxQ,"En medio de tanta desinformacion en Youtube e internet, se agradece un documental sensato",[0. 0. 0. ... 0. 0. 0.],medio tanta desinformacion youtub internet agradec document sensato,-1,0.01319143921136856,0.011022445745766163,0.013338877819478512
9691,34Kz-PP_X7c,UCDmVNAYZpj7te_kWySDAWVQ,Los impulsos nerviosos y la alteración de los mismos,[0. 0. 0. ... 0. 0. 0.],impulso nervioso alteraci mismo,-1,0.017504094168543816,0.008486182428896427,0.011038144119083881
9694,34Kz-PP_X7c,UCgeADM4NInnHftqG_PmS89A,Sembrando para que cada día el ser humano sea de menos utilidad para si mismo ningún robort puede reemplazar al ser humano nunca,[0. 0. 0. ... 0. 0. 0.],sembrando cada humano meno utilidad mismo ning robort pued reemplazar humano nunca,-1,0.03785884752869606,0.0057044303975999355,0.015982015058398247
9700,SlgtjRq5AXs,UCnaTC9FEaXsQ405dLXjHYRw,Joder que temazos me estube perdiendo :(,[0. 0. 0. ... 0. 0. 0.],joder temazo estub perdiendo,-1,0.013417115435004234,0.008209445513784885,0.00990229845046997
9708,SlgtjRq5AXs,UCvSA8c86bhgNBXN2bukIytA,La repito antes de que suene la minuscula e innecesaria  parte de lalo,[0. 0. 0. ... 0. 0. 0.],repito suen minuscula innecesaria part lalo,-1,0.11099443584680557,0.09674161672592163,0.08525101095438004
9715,Djku-iwIJi0,UCV0m89MZZtnf4HE1N1Wf7lw,Pobrecita  muchacha  no quería morir.,[0. 0. 0. ... 0. 0. 0.],pobrecita muchacha quer morir,-1,0.9007644653320312,0.9225220084190369,0.8207804560661316
9716,Djku-iwIJi0,UCdlTfvkUCZ2IQetFBw8_w_g,Bueno nadie merece ser asesinaddo pero esa mujer humillo muy feo Al marido ha debido separarse antes de tenet cualquier relacion.,[0. 0. 0. ... 0. 0. 0.],bueno nadi merec asesinaddo mujer humillo marido debido separars tenet cualquier relacion,-1,0.08657816052436829,0.013662797398865223,0.029631471261382103
9719,Djku-iwIJi0,UCdMux-RFP3gig2gANuaELIQ,Sí esa relación anormal de la esposa influyó en el hombre......pero no es justificación para la masacre que ejecutó matando tantas personas....,[0. 0. 0. ... 0. 0. 0.],relaci anorm esposa influy hombr justificaci masacr ejecut matando tanta persona,-1,0.17767946422100067,0.013189179822802544,0.08543738722801208
9720,Djku-iwIJi0,UCoBmMxvhTqZvEYqgDAy2a1w,Que tristeza😢,[0. 0. 0. ... 0. 0. 0.],tristeza,-1,0.04652164503931999,0.03069762885570526,0.03451007232069969
9721,Djku-iwIJi0,UCB-tAGJOqqRuiK1YQcjIChg,Wow sorprendente ver tantos comentarios de gente justificando a un psicopata asesino y despiadado que asesina a sus propias hijas. Revísense y vayan al psicólogo antes de que la cosa sea más grave.,[0. 0. 0. ... 0. 0. 0.],sorprendent tanto comentario gent justificando psicopata asesino despiadado asesina propia hija sens vayan psic logo cosa grave,-1,0.01199301891028881,0.007742356043308973,0.013668190687894821
9722,Djku-iwIJi0,UCvFePB41u15at3XElORqgyQ,"Jajaja, mantenida? Acaso no le crió tres hijos y atendía el hogar y tuvo que trabajar porque el no le daba un céntimo? Que conste que no apruebo la infidelidad, pero muy afectado no estaba pues él sabía de la relación de su esposa y hasta le propuso un threesome. Le crió tres hijos para que le quitara la vida a dos y hasta a la bisabuela. Misógino desalmado. 😡😡😡😡",[0. 0. 0. ... 0. 0. 0.],jajaja mantenida acaso tre hijo atend hogar trabajar daba ntimo const apruebo infidelidad afectado pue relaci esposa propuso threesom tre hijo quitara vida bisabuela gino desalmado,-1,0.4806345999240875,0.16659638285636902,0.2548326849937439
9723,Djku-iwIJi0,UCvFePB41u15at3XElORqgyQ,"Infeliz tipo. No hay justificación alguna. El era un manipular, controlador y abusivo. Hasta ponía horarios para la intimidad y le verificaba los gastos. Ella pidió el divorcio. El estaba enterado de la relación de ella con la otra mujer y hasta les propuso un threesome. Nada , pero nada, lo justifica. No pensó ni siquiera en sus hijas y en el niño y de la bisuela. Cuanto dolor ocasionó y pretende que le perdonen la vida.",[0. 0. 0. ... 0. 0. 0.],infeliz tipo justificaci alguna manipular controlador abusivo horario intimidad verificaba gasto pidi divorcio enterado relaci mujer propuso threesom justifica pen siquiera hija bisuela cuanto dolor ocas pretend perdonen vida,-1,0.02444457821547985,0.018012290820479393,0.016135459765791893
9725,Djku-iwIJi0,UCK7yjVKsK8tQxuZvTjQYoBg,"Es que esa esposa fue demasiado irrespetuosa, como se le ocurre besarse con la amante en presencia de amigos y esposo, para todo hay un límite en ésta vida, él tenía su carácter pero mantenía bien a su familia y la señora se vé que tenía tendencias sexuales escondidas y ésto impactó demasiado a éste hombre que a pesar de todo pienso que se sintió humillado y muy avergonzado. La reacción final fue tremendo pero hay siempre que pensar en la reacción de los demás delante ciertas revelaciones y actitudes. Nadie merece una muerte así pero hay que reflexionar antes de tomar comportamientos de una cierta gravedad, tampoco el esposo merecía ser puesto en ridículo como lo hizo la difunta..",[0. 0. 0. ... 0. 0. 0.],esposa demasiado irrespetuosa ocurr besars amant presencia amigo esposo mite vida cter manten bien familia tendencia sexual escondida impact demasiado hombr pesar pienso sinti humillado avergonzado reacci final tremendo siempr pensar reacci delant cierta revelacion actitud nadi merec muert reflexionar tomar comportamiento cierta gravedad tampoco esposo merec puesto culo hizo difunta,-1,0.20090225338935852,0.033884111791849136,0.07486209273338318
9726,Djku-iwIJi0,UC1vQWSQyzz73vXHq7oB_GYQ,"Terrible que la mayoria de comentarios sean echandole la culpa a ls victima y justificando al asesino. Fue infie? Claro, pero por eso merece wue le maten a ella y toda su familia? CLARO QUE NO. Inclusive si el caso jubiera sido al reves, NO ESTARIA BIEN ESTAR JUSTIFICANDO A LA ASESINA. Espero puedan cuestionarse eso.",[0. 0. 0. ... 0. 0. 0.],terribl mayoria comentario echandol culpa victima justificando asesino infi claro merec maten toda familia claro inclus caso jubiera sido reve estaria bien justificando asesina espero puedan cuestionars,-1,0.015059134922921658,0.008504022844135761,0.013755504041910172
9727,Djku-iwIJi0,UCuqx2Vok2hQNli50UTrrT_g,DIOS MIO PORQUE MATAR A TODA LA FAMILIA TU VIDA VALE MUCHO COMO PARA ECHARLA A PERDER POR UN ENGAÑO SI DUELE PERO NO VALE LA PENA Y MENOS MATAR A TUS HIJOS DIOS MIO QUE LOCO 😢,[0. 0. 0. ... 0. 0. 0.],dio matar toda familia vida vale echarla perder enga duel vale pena meno matar hijo dio loco,-1,0.026031697168946266,0.007890058681368828,0.016889439895749092
9729,Djku-iwIJi0,UC6YqYW28gDa2xRx1OVmIU2A,Psicopata integrado,[0. 0. 0. ... 0. 0. 0.],psicopata integrado,-1,0.10827899724245071,0.06924346834421158,0.08036680519580841
9730,Djku-iwIJi0,UCM8qLOvubf9j-8A_Ani7fiA,Que desatino.terrible los hijos desafortunadamente son los qué sufren consecuencias de las aberraciones de los padres.conservar el equilibrio y la buena salud mental es básica. La obsesión puede convertirse en un peligro mortal 😢😢😢,[0. 0. 0. ... 0. 0. 0.],desatino terribl hijo desafortunadament sufren consecuencia aberracion padr conservar equilibrio buena salud mental sica obsesi pued convertirs peligro mortal,-1,0.020438177511096,0.0049279555678367615,0.014991719275712967
9731,Djku-iwIJi0,UC9-V6abVHVVG-oflDO9JanQ,La esposa tuvo ña culpa por desviada quien la manda a ponerse con una mujer,[0. 0. 0. ... 0. 0. 0.],esposa culpa desviada manda poners mujer,-1,0.8811964988708496,0.2644805312156677,0.43043410778045654
9732,Djku-iwIJi0,UCXO7Rfbl8fqWRiTHSNQjQfw,"No fue solo el mal carácter de este hombre lo que lo llevó a acabar con su familia, fue la infidelidad de su esposa, todos los infieles se justifican con que les va mal en el matrimonio . La infidelidad por parte de ella y la falta de Dios por parte de los dos los llevó a esto",[0. 0. 0. ... 0. 0. 0.],solo cter hombr llev acabar familia infidelidad esposa infiel justifican matrimonio infidelidad part falta dio part llev,-1,0.24898111820220947,0.018977953121066093,0.07008586823940277
9733,Djku-iwIJi0,UCgPDjdnIBBdy1Waixkr85ig,Un tarru descarado .No servia y elle unadescarada totillera. Co n dejarla con la otra tenia lo,[0. 0. 0. ... 0. 0. 0.],tarru descarado servia ell unadescarada totillera dejarla tenia,-1,0.36308881640434265,0.44381529092788696,0.23077940940856934
9743,a376zRhSXXI,UCudYhv8Q7tRCfTMPooac7eg,es normal si me duele la espalda baja al terminar?,[0. 0. 0. ... 0. 0. 0.],normal duel espalda baja terminar,-1,0.04302695393562317,0.015485302545130253,0.021657973527908325
9760,BjuyUJqHCIE,UCp7xS67qsLF9XExezC2apDw,"Tengo mucho problema con la rubi que tenemis en el trabajo se me han partido muchas , a que se debe ?",[0. 0. 0. ... 0. 0. 0.],problema rubi tenemi trabajo partido mucha debe,-1,0.024117758497595787,0.015720603987574577,0.018911223858594894
9777,97RA3GpgxTU,UCWGE_Gjt4EMwte1XZP35-4A,"Para los médicos lo natural siempre sera malo.porque ellos quieren que consumas medicamento para dañarte los organos.ojo los medicos no curan a nadie, ellos empeoran la enfermedad.. ellos solo hacen lo que les enseñan y no curan a nadie..los medicos solo estan echo para transplante de organos para enyesar para operar para dar diacnosticos y etc. Pero para sanar NO...amigos mios si comemos saludablemente no enfermamos pero si vamos a comer lo que sea bueno ai si vienen las enfermedades cuida tu alimentación 😊",[0. 0. 0. ... 0. 0. 0.],dico natur siempr sera malo quieren consuma medicamento art organo medico curan nadi empeoran enfermedad solo hacen ens curan nadi medico solo estan echo transplant organo enyesar operar diacnostico sanar amigo mio comemo saludablement enfermamo vamo comer bueno vienen enfermedad cuida alimentaci,-1,0.09676288813352585,0.007586468942463398,0.04349705949425697
9778,97RA3GpgxTU,UCrqjMCrRp36AZADBCPxVN1w,porfa kien subio esto tal ves es por k tienen algun tipo de enfermedad k a huevo kieren o kisieron curar su enfermedad con el vinagre yo ya yebo cemanas tomandolo y m siento super  bien lo seguire tomando 🥰 ustedes nada mas la cagaron con este tipo de basura de video borrenlo,[0. 0. 0. ... 0. 0. 0.],porfa kien subio algun tipo enfermedad huevo kieren kisieron curar enfermedad vinagr yebo cemana tomandolo siento super bien seguir tomando usted cagaron tipo basura video borrenlo,-1,0.04242612048983574,0.008935362100601196,0.034222401678562164
9780,97RA3GpgxTU,UCv_fRZIabj5SPdY3XfmCDwQ,A estas no les conviene solo quieren que uno esté medicándose y estar empastillado,[0. 0. 0. ... 0. 0. 0.],convien solo quieren medic ndose empastillado,-1,0.17050890624523163,0.009782749228179455,0.0642332136631012
9781,97RA3GpgxTU,UCzi7VTY4yez3DaXCIrB9b2g,A los medios les paga la mafia de las farmacias para dar información falsas para que no se caiga las ventas de sus drogas que venden el vinagre y el bicarbonato son productos muy poderosos para la salud y muy baratos consumanlos,[0. 0. 0. ... 0. 0. 0.],medio paga mafia farmacia informaci falsa caiga venta droga venden vinagr bicarbonato producto poderoso salud barato consumanlo,-1,0.15187959372997284,0.010648345574736595,0.06331189721822739
9787,97RA3GpgxTU,UCalTbHGqCpi7I-ygrB2SEXw,"Yo sufro del estómago llevo semanas tomándolo y me a ayudado bastante inclusive no he tenido dolor ni gases, claro debemos hacer ejercicios y comer saludabl3",[0. 0. 0. ... 0. 0. 0.],sufro mago llevo semana ndolo ayudado bastant inclus dolor gase claro debemo hacer ejercicio comer saludabl,-1,0.023645872250199318,0.006798500195145607,0.014629507437348366
9789,97RA3GpgxTU,UCs5PJpdmu_2YPILmfwWq5fw,"Malditos amarillistas ! No les hagan caso ! Hace más daño la Coca Cola en exceso , la cerveza y tantas pastillas para adelgazar que se toman .  Un traguito de vez en cuando no creo que haga mal",[0. 0. 0. ... 0. 0. 0.],maldito amarillista hagan caso hace coca cola exceso cerveza tanta pastilla adelgazar toman traguito creo haga,-1,0.14692805707454681,0.030004244297742844,0.13441385328769684
9793,97RA3GpgxTU,UCvokz_Xe9vrH56FRFRsST9w,Si es muy peligroso el vinagre de manzana para las farmacéuticas y venenos de la industria de los ultra procesados 😃,[0. 0. 0. ... 0. 0. 0.],peligroso vinagr manzana farmac utica veneno industria ultra procesado,-1,0.04902288317680359,0.015718922019004822,0.03218759968876839
9795,uor10DwZazI,UCQ6ZtJVXAVxLa3GCOdnIi3g,Reperdido el viejo...un peligro,[0. 0. 0. ... 0. 0. 0.],reperdido viejo peligro,-1,0.23908120393753052,0.1335531324148178,0.22403205931186676
9801,uor10DwZazI,UCzo0RqGmTs9RLdd7N3DyvvQ,Yo no jjuego mierda es rl papá vde tony trocas de Obrador jajaja jajaja estamos hasta la chimgads de garganta,[0. 0. 0. ... 0. 0. 0.],jjuego mierda toni troca obrador jajaja jajaja chimgad garganta,-1,0.055664002895355225,0.03511042892932892,0.06549946963787079
9802,uor10DwZazI,UCzo0RqGmTs9RLdd7N3DyvvQ,Este hombre también es del entorno de tony trocas del memcho algún día ba agarrat al mencho nuncs,[0. 0. 0. ... 0. 0. 0.],hombr tambi entorno toni troca memcho agarrat mencho nunc,-1,0.037960585206747055,0.020379293709993362,0.027457738295197487
9804,uor10DwZazI,UCzo0RqGmTs9RLdd7N3DyvvQ,También bayden es del mismo entonc me tiene puras mentiras,[0. 0. 0. ... 0. 0. 0.],tambi bayden mismo entonc pura mentira,-1,0.04875566065311432,0.01777549460530281,0.023912275210022926
9806,uor10DwZazI,UCzo0RqGmTs9RLdd7N3DyvvQ,Bolte esta la asesina 😊tenga cuidado con Maruchan,[0. 0. 0. ... 0. 0. 0.],bolt asesina cuidado maruchan,-1,0.10839328169822693,0.14521662890911102,0.07196006178855896
9811,uor10DwZazI,UCoAgORHgDW_y8T6OPgmRhkQ,"BASTA YA DE MENSAJES LA GENTE POBRE Y LAS MINORIAS DE ESTE PAIS QUIERE ACCION QUE LLEGUE A LA GENTE HAY MUCHA POBREZA,HAMBRE, MISERIA, DROGAS DESEMPLEO, DESESPERANZA, INFORTUNIO DESAZON  ESO ES VIDA,ESO ES VIVIR EN EL PAIS MAS RICO DEL MUNDO ? LOS QUE APLAUDEN SILO SON ADULONES Y DOBLE MORAL DEMOCRACIA CON COMIDA,SALUD TRABAJO BIENESTAR ,ESPERANZA COMIDA  Y NO PROMESAS QUE EL AIRE SE LO LLEVA. PALABRAS SIN ACCION ES SHI...",[0. 0. 0. ... 0. 0. 0.],basta mensaj gent pobr minoria pai quier accion llegu gent mucha pobreza hambr miseria droga desempleo desesperanza infortunio desazon vida vivir pai rico mundo aplauden silo adulon dobl moral democracia comida salud trabajo bienestar esperanza comida promesa air lleva palabra accion,-1,0.15624351799488068,0.006895140279084444,0.059689611196517944
9812,uor10DwZazI,UC6Y9RTk-r1HDJGvPRjuaxZA,Noticias de hace un  añoooo?   Noooo,[0. 0. 0. ... 0. 0. 0.],noticia hace oooo noooo,-1,0.039726607501506805,0.014369640499353409,0.01868414878845215
9828,eP93PQMmXsc,UCQ3d6EuBht5AgWzK6ZGUZHg,looks like a boring tourist trap of a country,[0. 0. 0. ... 0. 0. 0.],look like bore tourist trap countri,-1,0.25584590435028076,0.04413561150431633,0.1419944167137146
9834,Djku-iwIJi0,UCV0m89MZZtnf4HE1N1Wf7lw,Pobrecita  muchacha  no quería morir.,[0. 0. 0. ... 0. 0. 0.],pobrecita muchacha quer morir,-1,0.9007644653320312,0.9225220084190369,0.8207804560661316
9835,Djku-iwIJi0,UCdlTfvkUCZ2IQetFBw8_w_g,Bueno nadie merece ser asesinaddo pero esa mujer humillo muy feo Al marido ha debido separarse antes de tenet cualquier relacion.,[0. 0. 0. ... 0. 0. 0.],bueno nadi merec asesinaddo mujer humillo marido debido separars tenet cualquier relacion,-1,0.08657816052436829,0.013662797398865223,0.029631471261382103
9838,Djku-iwIJi0,UCdMux-RFP3gig2gANuaELIQ,Sí esa relación anormal de la esposa influyó en el hombre......pero no es justificación para la masacre que ejecutó matando tantas personas....,[0. 0. 0. ... 0. 0. 0.],relaci anorm esposa influy hombr justificaci masacr ejecut matando tanta persona,-1,0.17767946422100067,0.013189179822802544,0.08543738722801208
9839,Djku-iwIJi0,UCoBmMxvhTqZvEYqgDAy2a1w,Que tristeza😢,[0. 0. 0. ... 0. 0. 0.],tristeza,-1,0.04652164503931999,0.03069762885570526,0.03451007232069969
9840,Djku-iwIJi0,UCB-tAGJOqqRuiK1YQcjIChg,Wow sorprendente ver tantos comentarios de gente justificando a un psicopata asesino y despiadado que asesina a sus propias hijas. Revísense y vayan al psicólogo antes de que la cosa sea más grave.,[0. 0. 0. ... 0. 0. 0.],sorprendent tanto comentario gent justificando psicopata asesino despiadado asesina propia hija sens vayan psic logo cosa grave,-1,0.01199301891028881,0.007742356043308973,0.013668190687894821
9841,Djku-iwIJi0,UCvFePB41u15at3XElORqgyQ,"Jajaja, mantenida? Acaso no le crió tres hijos y atendía el hogar y tuvo que trabajar porque el no le daba un céntimo? Que conste que no apruebo la infidelidad, pero muy afectado no estaba pues él sabía de la relación de su esposa y hasta le propuso un threesome. Le crió tres hijos para que le quitara la vida a dos y hasta a la bisabuela. Misógino desalmado. 😡😡😡😡",[0. 0. 0. ... 0. 0. 0.],jajaja mantenida acaso tre hijo atend hogar trabajar daba ntimo const apruebo infidelidad afectado pue relaci esposa propuso threesom tre hijo quitara vida bisabuela gino desalmado,-1,0.4806345999240875,0.16659638285636902,0.2548326849937439
9842,Djku-iwIJi0,UCvFePB41u15at3XElORqgyQ,"Infeliz tipo. No hay justificación alguna. El era un manipular, controlador y abusivo. Hasta ponía horarios para la intimidad y le verificaba los gastos. Ella pidió el divorcio. El estaba enterado de la relación de ella con la otra mujer y hasta les propuso un threesome. Nada , pero nada, lo justifica. No pensó ni siquiera en sus hijas y en el niño y de la bisuela. Cuanto dolor ocasionó y pretende que le perdonen la vida.",[0. 0. 0. ... 0. 0. 0.],infeliz tipo justificaci alguna manipular controlador abusivo horario intimidad verificaba gasto pidi divorcio enterado relaci mujer propuso threesom justifica pen siquiera hija bisuela cuanto dolor ocas pretend perdonen vida,-1,0.02444457821547985,0.018012290820479393,0.016135459765791893
9844,Djku-iwIJi0,UCK7yjVKsK8tQxuZvTjQYoBg,"Es que esa esposa fue demasiado irrespetuosa, como se le ocurre besarse con la amante en presencia de amigos y esposo, para todo hay un límite en ésta vida, él tenía su carácter pero mantenía bien a su familia y la señora se vé que tenía tendencias sexuales escondidas y ésto impactó demasiado a éste hombre que a pesar de todo pienso que se sintió humillado y muy avergonzado. La reacción final fue tremendo pero hay siempre que pensar en la reacción de los demás delante ciertas revelaciones y actitudes. Nadie merece una muerte así pero hay que reflexionar antes de tomar comportamientos de una cierta gravedad, tampoco el esposo merecía ser puesto en ridículo como lo hizo la difunta..",[0. 0. 0. ... 0. 0. 0.],esposa demasiado irrespetuosa ocurr besars amant presencia amigo esposo mite vida cter manten bien familia tendencia sexual escondida impact demasiado hombr pesar pienso sinti humillado avergonzado reacci final tremendo siempr pensar reacci delant cierta revelacion actitud nadi merec muert reflexionar tomar comportamiento cierta gravedad tampoco esposo merec puesto culo hizo difunta,-1,0.20090225338935852,0.033884111791849136,0.07486209273338318
9845,Djku-iwIJi0,UC1vQWSQyzz73vXHq7oB_GYQ,"Terrible que la mayoria de comentarios sean echandole la culpa a ls victima y justificando al asesino. Fue infie? Claro, pero por eso merece wue le maten a ella y toda su familia? CLARO QUE NO. Inclusive si el caso jubiera sido al reves, NO ESTARIA BIEN ESTAR JUSTIFICANDO A LA ASESINA. Espero puedan cuestionarse eso.",[0. 0. 0. ... 0. 0. 0.],terribl mayoria comentario echandol culpa victima justificando asesino infi claro merec maten toda familia claro inclus caso jubiera sido reve estaria bien justificando asesina espero puedan cuestionars,-1,0.015059134922921658,0.008504022844135761,0.013755504041910172
